serie_id,genero_id,esPrincipal,relevancia,fechaAsignacion
ser_1380,gen_009,False,0.78,2021-01-23
ser_1381,gen_019,True,0.91,2025-01-26
ser_1382,gen_049,True,0.73,2023-02-06
ser_1383,gen_001,True,0.88,2024-05-18
ser_1383,gen_050,False,0.32,2024-08-21
ser_1383,gen_030,False,0.61,2022-12-25
ser_1384,gen_047,True,0.77,2022-11-26
ser_1384,gen_023,False,0.49,2023-01-02
ser_1385,gen_004,True,0.39,2022-06-27
ser_1385,gen_012,False,0.8,2022-02-14
ser_1386,gen_001,True,0.69,2020-04-21
ser_1386,gen_009,False,0.6,2022-06-07
ser_1386,gen_007,False,0.91,2020-09-16
ser_1387,gen_012,True,0.71,2024-03-18
ser_1387,gen_029,False,0.81,2024-08-01
ser_1388,gen_017,True,0.55,2025-04-06
ser_1388,gen_018,False,0.39,2024-07-05
ser_1389,gen_003,True,0.64,2023-08-05
ser_1389,gen_026,False,0.4,2024-02-09
ser_1389,gen_029,False,0.88,2024-10-08
ser_1390,gen_013,True,0.45,2021-07-20
ser_1390,gen_001,False,0.51,2024-09-04
ser_1390,gen_027,False,0.81,2020-07-29
ser_1391,gen_044,True,0.77,2021-06-08
ser_1392,gen_022,True,0.61,2024-01-28
ser_1393,gen_018,True,0.87,2022-07-31
ser_1393,gen_012,False,0.99,2021-11-22
ser_1394,gen_045,True,0.48,2024-10-13
ser_1395,gen_009,True,0.99,2022-05-08
ser_1395,gen_020,False,0.66,2022-11-09
ser_1396,gen_042,True,0.42,2025-01-12
ser_1396,gen_048,False,0.53,2024-10-01
ser_1396,gen_013,False,0.91,2021-03-28
ser_1397,gen_002,True,0.97,2021-01-07
ser_1397,gen_012,False,0.61,2022-07-02
ser_1398,gen_042,True,0.75,2020-01-16
ser_1398,gen_026,False,0.43,2022-11-26
ser_1399,gen_032,True,0.45,2022-09-03
ser_1399,gen_008,False,0.92,2021-11-26
ser_1400,gen_032,True,0.64,2021-11-17
ser_1400,gen_044,False,0.4,2021-01-08
ser_1400,gen_046,False,0.85,2024-10-05
ser_1401,gen_041,True,0.99,2025-02-01
ser_1401,gen_043,False,0.33,2024-02-12
ser_1401,gen_011,False,0.51,2023-07-22
ser_1402,gen_014,True,0.76,2021-07-29
ser_1403,gen_004,True,0.43,2023-10-20
ser_1404,gen_031,True,0.69,2022-02-02
ser_1404,gen_041,False,0.94,2024-09-23
ser_1404,gen_014,False,0.45,2024-09-07
ser_1405,gen_004,True,0.39,2021-10-04
ser_1406,gen_047,True,0.68,2022-04-05
ser_1406,gen_027,False,0.56,2023-03-04
ser_1406,gen_016,False,0.5,2024-03-27
ser_1407,gen_027,True,0.91,2022-11-05
ser_1408,gen_047,True,0.94,2023-06-16
ser_1408,gen_040,False,0.35,2023-03-27
ser_1409,gen_035,True,0.91,2024-10-10
ser_1409,gen_045,False,0.79,2024-09-15
ser_1410,gen_046,True,0.75,2021-09-26
ser_1411,gen_021,True,0.52,2023-11-26
ser_1411,gen_047,False,0.41,2022-03-09
ser_1412,gen_032,True,0.64,2021-10-07
ser_1412,gen_013,False,0.71,2024-11-20
ser_1413,gen_035,True,0.45,2022-10-28
ser_1414,gen_035,True,0.58,2022-03-25
ser_1414,gen_034,False,0.97,2022-03-30
ser_1414,gen_043,False,0.46,2024-07-24
ser_1415,gen_012,True,0.87,2023-05-20
ser_1415,gen_033,False,0.36,2021-11-25
ser_1416,gen_047,True,0.57,2020-12-18
ser_1416,gen_008,False,0.51,2024-06-13
ser_1417,gen_030,True,0.83,2023-10-19
ser_1417,gen_001,False,0.99,2023-09-27
ser_1418,gen_008,True,0.95,2021-06-17
ser_1418,gen_005,False,0.92,2025-04-16
ser_1418,gen_044,False,0.91,2022-01-30
ser_1419,gen_018,True,0.55,2021-01-06
ser_1419,gen_032,False,0.95,2022-05-18
ser_1419,gen_026,False,0.64,2023-08-04
ser_1420,gen_047,True,0.92,2022-07-27
ser_1420,gen_018,False,0.55,2021-04-07
ser_1420,gen_039,False,0.54,2021-02-14
ser_1421,gen_016,True,0.59,2024-08-09
ser_1421,gen_017,False,0.7,2021-03-28
ser_1421,gen_024,False,0.51,2023-05-15
ser_1422,gen_028,True,0.38,2023-11-19
ser_1422,gen_022,False,0.67,2020-11-13
ser_1423,gen_014,True,0.88,2021-09-05
ser_1423,gen_004,False,0.64,2020-03-15
ser_1423,gen_039,False,0.54,2022-05-24
ser_1424,gen_027,True,0.87,2023-10-04
ser_1424,gen_048,False,0.83,2020-06-20
ser_1425,gen_018,True,0.7,2023-01-27
ser_1426,gen_014,True,0.94,2021-06-12
ser_1426,gen_015,False,0.37,2022-02-21
ser_1426,gen_050,False,0.64,2023-04-02
ser_1427,gen_038,True,0.82,2021-02-23
ser_1427,gen_047,False,0.66,2020-11-02
ser_1428,gen_044,True,0.89,2020-07-25
ser_1428,gen_011,False,0.87,2023-08-09
ser_1429,gen_015,True,0.83,2023-08-02
ser_1429,gen_031,False,0.76,2020-11-22
ser_1429,gen_014,False,0.73,2022-11-29
ser_1430,gen_006,True,0.83,2020-06-13
ser_1431,gen_026,True,0.66,2022-07-05
ser_1431,gen_045,False,0.78,2024-12-19
ser_1431,gen_043,False,0.88,2024-05-13
ser_1432,gen_034,True,0.88,2025-02-20
ser_1432,gen_028,False,0.62,2020-09-25
ser_1433,gen_030,True,0.34,2020-06-26
ser_1434,gen_026,True,0.73,2021-05-29
ser_1435,gen_043,True,0.68,2020-10-20
ser_1436,gen_049,True,0.65,2023-10-02
ser_1436,gen_039,False,0.36,2024-01-04
ser_1437,gen_044,True,0.8,2021-12-03
ser_1437,gen_004,False,0.46,2023-03-16
ser_1438,gen_044,True,0.97,2020-02-12
ser_1438,gen_030,False,0.55,2021-07-10
ser_1438,gen_018,False,0.35,2020-05-12
ser_1439,gen_049,True,0.8,2023-12-01
ser_1439,gen_038,False,0.72,2023-07-20
ser_1439,gen_020,False,0.52,2024-06-02
ser_1440,gen_008,True,0.94,2021-08-14
ser_1441,gen_025,True,0.36,2020-09-25
ser_1442,gen_029,True,0.52,2021-08-30
ser_1443,gen_006,True,0.88,2022-12-08
ser_1443,gen_011,False,0.78,2024-10-11
ser_1444,gen_037,True,0.94,2023-08-23
ser_1444,gen_042,False,0.62,2023-02-20
ser_1444,gen_050,False,0.38,2024-03-02
ser_1445,gen_023,True,0.62,2021-07-19
ser_1446,gen_006,True,0.69,2020-08-26
ser_1447,gen_002,True,0.52,2024-11-13
ser_1448,gen_012,True,0.33,2024-04-01
ser_1448,gen_017,False,0.38,2024-10-31
ser_1448,gen_026,False,0.97,2023-01-15
ser_1449,gen_023,True,0.76,2023-03-23
ser_1449,gen_017,False,0.81,2023-08-03
ser_1449,gen_043,False,0.62,2020-12-31
ser_1450,gen_050,True,0.37,2021-11-16
ser_1450,gen_015,False,0.34,2020-05-26
ser_1451,gen_036,True,0.6,2022-06-24
ser_1452,gen_018,True,0.95,2024-05-04
ser_1453,gen_048,True,0.7,2024-08-17
ser_1454,gen_029,True,0.98,2021-10-21
ser_1454,gen_039,False,0.5,2020-04-04
ser_1454,gen_002,False,0.88,2022-03-04
ser_1455,gen_010,True,0.76,2020-11-21
ser_1455,gen_048,False,0.46,2022-01-07
ser_1456,gen_033,True,0.65,2022-09-20
ser_1456,gen_018,False,0.58,2023-06-29
ser_1456,gen_035,False,0.76,2023-01-06
ser_1457,gen_027,True,0.97,2023-11-22
ser_1457,gen_019,False,0.95,2020-06-04
ser_1457,gen_049,False,0.99,2020-06-13
ser_1458,gen_016,True,0.5,2022-02-16
ser_1459,gen_023,True,0.72,2023-08-10
ser_1460,gen_049,True,0.65,2023-12-16
ser_1461,gen_010,True,0.4,2021-11-15
ser_1461,gen_030,False,0.4,2021-07-07
ser_1462,gen_014,True,0.38,2024-09-28
ser_1462,gen_025,False,0.97,2022-11-27
ser_1462,gen_006,False,0.86,2022-12-29
ser_1463,gen_004,True,0.52,2020-07-29
ser_1463,gen_046,False,0.93,2022-06-04
ser_1464,gen_040,True,0.65,2022-10-15
ser_1465,gen_024,True,0.65,2020-04-01
ser_1465,gen_020,False,0.82,2020-04-17
ser_1465,gen_033,False,0.7,2021-06-06
ser_1466,gen_008,True,0.56,2023-06-03
ser_1466,gen_018,False,0.5,2021-05-16
ser_1467,gen_041,True,0.81,2020-09-07
ser_1467,gen_023,False,0.6,2022-05-15
ser_1467,gen_026,False,0.65,2023-02-08
ser_1468,gen_030,True,0.67,2021-11-12
ser_1468,gen_029,False,0.46,2020-10-07
ser_1469,gen_040,True,0.84,2024-06-24
ser_1469,gen_029,False,0.45,2021-03-04
ser_1470,gen_015,True,0.75,2025-03-24
ser_1471,gen_040,True,0.7,2021-03-03
ser_1472,gen_025,True,0.81,2021-05-22
ser_1473,gen_045,True,0.99,2023-07-19
ser_1473,gen_048,False,0.56,2022-06-16
ser_1473,gen_026,False,0.92,2024-06-13
ser_1474,gen_009,True,0.43,2022-03-15
ser_1474,gen_048,False,0.67,2022-07-09
ser_1475,gen_034,True,0.45,2020-06-11
ser_1475,gen_001,False,0.63,2023-01-31
ser_1475,gen_044,False,0.6,2023-01-07
ser_1476,gen_002,True,0.97,2024-05-22
ser_1476,gen_030,False,0.38,2020-10-27
ser_1476,gen_019,False,0.33,2024-09-09
ser_1477,gen_022,True,0.53,2021-10-12
ser_1477,gen_020,False,0.6,2021-03-28
ser_1478,gen_025,True,0.45,2021-02-03
ser_1478,gen_048,False,0.98,2023-02-04
ser_1478,gen_049,False,0.77,2020-08-20
ser_1479,gen_040,True,0.4,2023-09-13
ser_1480,gen_012,True,0.45,2020-04-29
ser_1481,gen_049,True,0.37,2021-04-17
ser_1481,gen_012,False,0.64,2024-03-15
ser_1482,gen_036,True,0.51,2023-01-05
ser_1482,gen_012,False,0.61,2025-04-05
ser_1482,gen_002,False,0.8,2021-03-16
ser_1483,gen_047,True,0.94,2020-07-08
ser_1483,gen_003,False,0.42,2021-02-15
ser_1484,gen_050,True,0.88,2023-03-11
ser_1484,gen_029,False,0.87,2024-03-05
ser_1485,gen_048,True,0.65,2022-08-22
ser_1486,gen_048,True,0.3,2021-01-01
ser_1486,gen_023,False,0.72,2023-04-22
ser_1486,gen_039,False,0.88,2023-06-25
ser_1487,gen_040,True,0.41,2020-02-19
ser_1488,gen_015,True,0.45,2020-01-30
ser_1489,gen_019,True,0.92,2024-01-01
ser_1489,gen_021,False,0.3,2023-02-05
ser_1489,gen_031,False,0.92,2020-04-11
ser_1490,gen_031,True,0.72,2020-06-09
ser_1490,gen_046,False,0.95,2020-06-14
ser_1490,gen_019,False,0.99,2023-05-21
ser_1491,gen_035,True,0.39,2024-11-23
ser_1492,gen_038,True,0.82,2023-06-30
ser_1492,gen_028,False,0.47,2024-09-16
ser_1493,gen_050,True,0.6,2021-04-04
ser_1494,gen_016,True,0.68,2023-11-09
ser_1495,gen_046,True,0.78,2025-04-08
ser_1496,gen_036,True,0.44,2021-04-26
ser_1497,gen_048,True,0.82,2024-09-03
ser_1497,gen_030,False,0.98,2025-04-17
ser_1498,gen_026,True,0.8,2020-05-07
ser_1498,gen_005,False,0.5,2023-10-10
ser_1498,gen_020,False,0.59,2023-05-25
ser_1499,gen_024,True,0.36,2023-10-03
ser_1499,gen_027,False,0.8,2023-01-02
ser_1500,gen_033,True,0.38,2020-06-02
ser_1501,gen_026,True,0.79,2023-06-02
ser_1502,gen_019,True,0.86,2025-01-04
ser_1502,gen_043,False,0.86,2021-01-12
ser_1502,gen_010,False,0.41,2021-04-28
ser_1503,gen_048,True,0.73,2024-03-02
ser_1504,gen_038,True,0.8,2022-12-06
ser_1504,gen_046,False,0.99,2021-03-06
ser_1504,gen_022,False,0.75,2020-10-28
ser_1505,gen_005,True,0.93,2020-03-20
ser_1506,gen_036,True,0.78,2025-02-24
ser_1506,gen_039,False,0.31,2020-11-20
ser_1506,gen_034,False,0.46,2024-01-29
ser_1507,gen_042,True,0.93,2024-10-05
ser_1508,gen_032,True,0.61,2021-04-30
ser_1508,gen_020,False,0.86,2020-07-04
ser_1508,gen_048,False,0.74,2024-04-07
ser_1509,gen_018,True,0.3,2025-04-22
ser_1509,gen_008,False,0.68,2021-09-20
ser_1510,gen_017,True,0.54,2022-09-21
ser_1510,gen_010,False,0.5,2021-06-30
ser_1511,gen_049,True,0.87,2022-10-23
ser_1511,gen_020,False,0.53,2021-06-22
ser_1511,gen_006,False,0.63,2022-10-19
ser_1512,gen_010,True,0.45,2020-09-24
ser_1513,gen_043,True,0.36,2023-05-19
ser_1513,gen_041,False,0.35,2022-06-18
ser_1513,gen_013,False,0.94,2023-05-08
ser_1514,gen_001,True,0.5,2021-05-06
ser_1515,gen_038,True,0.7,2024-07-17
ser_1515,gen_029,False,0.42,2021-05-06
ser_1515,gen_050,False,0.98,2025-01-17
ser_1516,gen_002,True,0.77,2024-11-06
ser_1517,gen_020,True,0.4,2020-04-04
ser_1518,gen_039,True,0.57,2020-08-05
ser_1518,gen_044,False,0.34,2022-02-10
ser_1519,gen_028,True,0.89,2021-08-23
ser_1520,gen_005,True,0.63,2024-05-24
ser_1520,gen_036,False,0.63,2022-06-03
ser_1521,gen_035,True,0.36,2022-08-18
ser_1521,gen_040,False,0.95,2023-07-21
ser_1521,gen_027,False,0.67,2023-12-08
ser_1522,gen_037,True,0.97,2020-09-13
ser_1523,gen_002,True,0.84,2022-10-05
ser_1523,gen_020,False,0.56,2023-12-23
ser_1523,gen_011,False,0.68,2020-06-29
ser_1524,gen_006,True,0.78,2024-12-29
ser_1525,gen_005,True,0.81,2022-12-15
ser_1525,gen_004,False,0.81,2020-11-03
ser_1526,gen_038,True,0.43,2020-04-06
ser_1526,gen_041,False,0.57,2020-07-17
ser_1527,gen_031,True,0.59,2020-11-25
ser_1528,gen_008,True,0.92,2025-01-01
ser_1528,gen_021,False,0.86,2022-10-31
ser_1529,gen_002,True,0.73,2022-05-03
ser_1529,gen_003,False,0.96,2024-08-14
ser_1529,gen_020,False,0.56,2022-05-07
ser_1530,gen_002,True,0.65,2023-08-10
ser_1530,gen_024,False,0.75,2024-02-25
ser_1530,gen_003,False,0.53,2020-06-27
ser_1531,gen_048,True,0.94,2020-09-14
ser_1531,gen_001,False,0.87,2024-04-04
ser_1532,gen_031,True,0.89,2024-12-27
ser_1532,gen_014,False,0.67,2022-06-20
ser_1533,gen_035,True,0.95,2022-03-02
ser_1533,gen_029,False,0.46,2020-12-04
ser_1533,gen_022,False,0.91,2022-12-05
ser_1534,gen_019,True,0.46,2023-10-22
ser_1534,gen_008,False,0.43,2023-02-04
ser_1535,gen_004,True,0.95,2020-05-02
ser_1535,gen_012,False,0.45,2024-03-12
ser_1535,gen_044,False,0.63,2020-02-27
ser_1536,gen_016,True,0.88,2021-10-12
ser_1537,gen_009,True,0.86,2024-10-27
ser_1537,gen_013,False,0.32,2020-12-22
ser_1537,gen_022,False,0.63,2023-10-02
ser_1538,gen_048,True,0.87,2024-05-24
ser_1539,gen_031,True,0.93,2025-04-06
ser_1539,gen_004,False,0.9,2024-07-29
ser_1540,gen_013,True,1.0,2024-10-12
ser_1540,gen_011,False,0.33,2020-07-15
ser_1540,gen_033,False,0.57,2021-09-30
ser_1541,gen_022,True,0.89,2021-03-26
ser_1542,gen_020,True,0.8,2023-08-19
ser_1542,gen_038,False,0.79,2023-03-18
ser_1542,gen_008,False,0.41,2021-09-21
ser_1543,gen_043,True,0.62,2021-08-09
ser_1543,gen_021,False,0.76,2023-07-06
ser_1544,gen_047,True,0.44,2021-04-17
ser_1544,gen_015,False,0.34,2024-07-30
ser_1545,gen_014,True,0.93,2020-03-31
ser_1546,gen_043,True,0.68,2020-06-15
ser_1546,gen_045,False,0.65,2022-01-07
ser_1546,gen_022,False,0.76,2021-12-17
ser_1547,gen_022,True,0.3,2024-11-23
ser_1548,gen_009,True,0.41,2024-09-12
ser_1548,gen_039,False,0.67,2020-03-09
ser_1549,gen_048,True,0.73,2023-03-12
ser_1549,gen_039,False,0.76,2024-04-18
ser_1549,gen_018,False,0.48,2021-05-06
ser_1550,gen_013,True,0.45,2020-12-26
ser_1550,gen_016,False,0.87,2024-09-05
ser_1551,gen_014,True,0.57,2024-10-27
ser_1551,gen_045,False,0.9,2021-11-19
ser_1551,gen_034,False,0.58,2023-02-03
ser_1552,gen_043,True,0.9,2024-12-30
ser_1552,gen_004,False,0.4,2023-07-31
ser_1553,gen_002,True,0.68,2021-08-31
ser_1553,gen_024,False,0.83,2024-07-30
ser_1553,gen_013,False,0.77,2023-03-26
ser_1554,gen_010,True,0.56,2021-03-10
ser_1554,gen_029,False,0.9,2024-05-12
ser_1554,gen_039,False,0.82,2022-03-22
ser_1555,gen_005,True,0.43,2022-01-27
ser_1555,gen_035,False,0.91,2023-05-01
ser_1556,gen_017,True,0.6,2023-07-13
ser_1557,gen_003,True,0.38,2021-06-27
ser_1558,gen_047,True,0.62,2025-01-26
ser_1559,gen_015,True,0.3,2024-08-09
ser_1559,gen_018,False,0.61,2020-06-03
ser_1559,gen_002,False,0.86,2023-08-28
ser_1560,gen_041,True,0.37,2020-03-04
ser_1560,gen_004,False,0.69,2024-07-05
ser_1561,gen_015,True,0.9,2022-06-22
ser_1561,gen_050,False,0.86,2021-09-24
ser_1561,gen_008,False,0.88,2024-01-27
ser_1562,gen_028,True,0.37,2022-01-06
ser_1562,gen_013,False,0.46,2024-04-07
ser_1562,gen_012,False,0.47,2023-06-16
ser_1563,gen_021,True,0.37,2021-11-01
ser_1563,gen_013,False,0.39,2025-03-30
ser_1564,gen_025,True,0.95,2020-11-20
ser_1564,gen_007,False,0.48,2020-02-17
ser_1564,gen_012,False,0.93,2023-08-05
ser_1565,gen_004,True,0.52,2021-02-08
ser_1565,gen_003,False,0.65,2023-12-22
ser_1565,gen_009,False,0.53,2023-01-10
ser_1566,gen_035,True,0.46,2020-03-19
ser_1567,gen_003,True,0.69,2024-03-08
ser_1567,gen_012,False,0.49,2023-10-06
ser_1567,gen_010,False,0.67,2022-10-02
ser_1568,gen_042,True,0.99,2022-11-24
ser_1568,gen_032,False,0.81,2024-11-16
ser_1569,gen_015,True,0.54,2023-07-10
ser_1570,gen_044,True,0.88,2024-07-05
ser_1570,gen_003,False,0.6,2021-01-06
ser_1570,gen_046,False,0.38,2021-09-09
ser_1571,gen_009,True,0.66,2020-05-28
ser_1571,gen_035,False,0.57,2021-04-21
ser_1571,gen_046,False,0.96,2023-12-23
ser_1572,gen_019,True,0.63,2023-04-26
ser_1572,gen_032,False,0.95,2022-09-20
ser_1573,gen_040,True,0.9,2023-06-18
ser_1573,gen_027,False,0.77,2024-08-05
ser_1573,gen_048,False,0.41,2021-12-09
ser_1574,gen_006,True,0.82,2022-08-10
ser_1574,gen_024,False,0.3,2021-05-29
ser_1575,gen_046,True,0.82,2021-04-18
ser_1575,gen_013,False,0.31,2021-03-24
ser_1576,gen_040,True,0.69,2022-01-10
ser_1576,gen_018,False,0.93,2023-02-25
ser_1577,gen_010,True,0.66,2021-08-22
ser_1577,gen_045,False,0.5,2021-05-04
ser_1577,gen_025,False,0.77,2025-01-30
ser_1578,gen_008,True,0.98,2023-07-15
ser_1579,gen_010,True,0.73,2021-04-10
ser_1580,gen_004,True,0.68,2024-06-07
ser_1581,gen_001,True,0.36,2020-08-25
ser_1581,gen_015,False,0.75,2020-01-26
ser_1581,gen_039,False,0.64,2022-02-04
ser_1582,gen_030,True,0.42,2024-10-10
ser_1582,gen_035,False,0.59,2021-03-16
ser_1582,gen_028,False,0.48,2021-09-17
ser_1583,gen_048,True,0.96,2021-11-14
ser_1583,gen_019,False,0.45,2025-03-12
ser_1583,gen_015,False,0.48,2024-03-21
ser_1584,gen_031,True,0.31,2022-11-20
ser_1584,gen_022,False,0.4,2021-04-14
ser_1584,gen_023,False,0.69,2022-12-17
ser_1585,gen_035,True,0.95,2020-06-13
ser_1585,gen_036,False,0.46,2022-07-25
ser_1585,gen_007,False,0.76,2023-04-05
ser_1586,gen_044,True,0.67,2024-05-02
ser_1586,gen_033,False,0.32,2021-04-07
ser_1587,gen_032,True,0.39,2022-02-18
ser_1588,gen_023,True,0.54,2020-10-18
ser_1589,gen_020,True,0.87,2021-03-15
ser_1589,gen_028,False,0.83,2023-07-17
ser_1589,gen_034,False,0.8,2024-05-07
ser_1590,gen_029,True,0.45,2024-11-09
ser_1590,gen_012,False,0.42,2022-12-11
ser_1590,gen_004,False,0.46,2020-11-13
ser_1591,gen_031,True,0.34,2023-06-02
ser_1592,gen_016,True,0.63,2023-11-23
ser_1592,gen_009,False,0.5,2020-11-23
ser_1593,gen_023,True,0.68,2023-06-17
ser_1593,gen_022,False,0.43,2022-01-21
ser_1594,gen_004,True,0.8,2021-05-22
ser_1594,gen_011,False,0.38,2022-11-05
ser_1594,gen_016,False,0.37,2021-12-26
ser_1595,gen_018,True,0.81,2024-08-01
ser_1595,gen_047,False,0.53,2023-10-28
ser_1595,gen_035,False,0.85,2021-06-02
ser_1596,gen_043,True,0.66,2023-12-25
ser_1597,gen_031,True,0.46,2023-07-26
ser_1598,gen_038,True,0.71,2021-06-14
ser_1598,gen_003,False,0.76,2022-10-15
ser_1599,gen_035,True,0.91,2025-02-06
ser_1600,gen_050,True,0.44,2024-11-11
ser_1600,gen_005,False,0.4,2024-04-04
ser_1600,gen_047,False,0.33,2020-11-02
ser_1601,gen_047,True,0.5,2022-04-17
ser_1602,gen_015,True,0.45,2021-06-17
ser_1603,gen_013,True,0.47,2020-04-30
ser_1603,gen_047,False,0.42,2024-04-21
ser_1604,gen_021,True,0.83,2024-03-16
ser_1604,gen_023,False,0.78,2021-01-26
ser_1605,gen_041,True,0.38,2021-06-27
ser_1605,gen_036,False,0.38,2024-12-04
ser_1606,gen_023,True,0.38,2023-02-17
ser_1606,gen_030,False,0.34,2022-07-10
ser_1606,gen_043,False,0.94,2023-03-02
ser_1607,gen_010,True,0.83,2023-08-15
ser_1608,gen_040,True,0.89,2022-04-28
ser_1609,gen_009,True,0.74,2023-12-10
ser_1609,gen_035,False,0.37,2021-06-14
ser_1610,gen_038,True,0.3,2024-03-31
ser_1611,gen_050,True,0.99,2021-07-23
ser_1612,gen_043,True,0.49,2022-04-22
ser_1612,gen_029,False,0.54,2024-12-27
ser_1613,gen_042,True,0.41,2022-01-30
ser_1613,gen_049,False,0.31,2022-05-29
ser_1613,gen_039,False,0.91,2021-04-09
ser_1614,gen_045,True,0.59,2024-09-30
ser_1614,gen_015,False,0.84,2022-02-04
ser_1615,gen_032,True,0.38,2020-07-19
ser_1616,gen_026,True,0.34,2020-05-02
ser_1616,gen_016,False,0.75,2020-04-28
ser_1617,gen_022,True,0.86,2021-06-10
ser_1617,gen_034,False,0.42,2024-03-18
ser_1617,gen_014,False,0.92,2025-03-05
ser_1618,gen_014,True,0.47,2020-04-11
ser_1618,gen_010,False,0.42,2022-01-05
ser_1619,gen_021,True,0.63,2023-10-30
ser_1619,gen_032,False,0.5,2021-02-13
ser_1619,gen_019,False,0.58,2022-10-01
ser_1620,gen_021,True,0.96,2020-07-22
ser_1621,gen_002,True,0.47,2020-04-04
ser_1621,gen_034,False,0.42,2024-09-02
ser_1622,gen_038,True,0.85,2023-06-18
ser_1622,gen_030,False,0.45,2024-09-13
ser_1622,gen_018,False,0.78,2021-02-20
ser_1623,gen_040,True,0.91,2022-03-12
ser_1623,gen_045,False,0.5,2024-07-06
ser_1624,gen_013,True,0.73,2024-07-14
ser_1624,gen_024,False,0.91,2024-11-12
ser_1624,gen_015,False,0.57,2024-06-27
ser_1625,gen_048,True,0.53,2020-11-02
ser_1626,gen_027,True,0.89,2022-12-12
ser_1626,gen_009,False,0.68,2024-08-21
ser_1626,gen_030,False,0.75,2020-11-19
ser_1627,gen_048,True,0.34,2021-03-03
ser_1627,gen_031,False,0.6,2023-04-09
ser_1628,gen_027,True,0.57,2021-03-24
ser_1629,gen_010,True,0.38,2024-02-17
ser_1630,gen_030,True,0.94,2021-12-15
ser_1630,gen_042,False,0.71,2024-07-19
ser_1630,gen_050,False,0.35,2021-06-27
ser_1631,gen_031,True,0.42,2024-04-21
ser_1631,gen_048,False,0.5,2021-04-06
ser_1632,gen_029,True,0.81,2022-03-04
ser_1633,gen_030,True,0.79,2020-10-08
ser_1633,gen_039,False,0.62,2020-11-03
ser_1633,gen_007,False,0.85,2021-07-13
ser_1634,gen_037,True,0.59,2025-01-28
ser_1635,gen_049,True,0.58,2020-03-20
ser_1636,gen_030,True,0.71,2025-04-25
ser_1637,gen_014,True,0.8,2023-08-02
ser_1638,gen_036,True,0.63,2022-10-01
ser_1638,gen_038,False,0.83,2023-09-22
ser_1638,gen_005,False,0.74,2024-11-03
ser_1639,gen_015,True,0.43,2020-08-10
ser_1639,gen_040,False,0.65,2022-07-18
ser_1640,gen_049,True,0.57,2022-02-23
ser_1640,gen_007,False,0.75,2024-10-28
ser_1640,gen_048,False,0.7,2022-09-04
ser_1641,gen_015,True,0.82,2020-08-27
ser_1641,gen_022,False,0.95,2021-12-24
ser_1642,gen_041,True,0.45,2021-09-06
ser_1642,gen_040,False,0.85,2022-04-23
ser_1642,gen_030,False,0.67,2024-07-07
ser_1643,gen_003,True,0.73,2022-07-07
ser_1644,gen_044,True,0.83,2024-04-11
ser_1644,gen_017,False,0.91,2020-12-01
ser_1644,gen_030,False,0.71,2024-10-12
ser_1645,gen_026,True,0.37,2024-10-17
ser_1645,gen_050,False,0.59,2020-11-11
ser_1645,gen_042,False,0.94,2023-12-09
ser_1646,gen_003,True,0.7,2024-12-05
ser_1646,gen_035,False,0.39,2022-03-17
ser_1646,gen_029,False,0.68,2024-12-10
ser_1647,gen_015,True,0.86,2022-05-24
ser_1647,gen_042,False,0.81,2022-09-30
ser_1648,gen_028,True,0.74,2022-02-28
ser_1648,gen_015,False,0.46,2022-02-01
ser_1649,gen_031,True,0.47,2020-01-24
ser_1650,gen_029,True,0.55,2020-01-23
ser_1651,gen_001,True,0.69,2020-08-21
ser_1651,gen_042,False,0.8,2022-11-11
ser_1652,gen_050,True,0.65,2020-04-14
ser_1653,gen_005,True,0.62,2025-02-19
ser_1654,gen_035,True,0.75,2020-01-10
ser_1655,gen_031,True,0.99,2022-09-16
ser_1655,gen_039,False,0.9,2025-02-27
ser_1655,gen_001,False,0.71,2022-10-26
ser_1656,gen_047,True,0.58,2025-02-20
ser_1656,gen_035,False,0.66,2022-02-04
ser_1656,gen_044,False,0.59,2020-05-20
ser_1657,gen_028,True,0.33,2020-12-16
ser_1657,gen_017,False,0.69,2020-01-08
ser_1658,gen_036,True,0.32,2020-12-15
ser_1659,gen_044,True,0.51,2024-09-18
ser_1660,gen_028,True,0.98,2022-04-26
ser_1660,gen_006,False,0.53,2022-08-26
ser_1661,gen_024,True,0.58,2021-01-10
ser_1661,gen_036,False,0.89,2021-12-27
ser_1661,gen_028,False,0.98,2024-07-25
ser_1662,gen_020,True,0.93,2023-01-20
ser_1663,gen_013,True,0.42,2023-10-11
ser_1663,gen_049,False,0.81,2021-06-26
ser_1663,gen_037,False,0.32,2023-03-29
ser_1664,gen_008,True,0.58,2023-05-11
ser_1664,gen_012,False,0.35,2022-04-09
ser_1664,gen_050,False,0.84,2023-03-25
ser_1665,gen_024,True,0.42,2021-03-05
ser_1665,gen_029,False,0.89,2023-03-09
ser_1665,gen_019,False,0.69,2021-06-20
ser_1666,gen_044,True,0.78,2024-12-26
ser_1667,gen_002,True,0.87,2021-10-21
ser_1667,gen_047,False,0.51,2020-11-12
ser_1668,gen_049,True,0.73,2022-06-06
ser_1669,gen_025,True,0.53,2020-10-17
ser_1669,gen_045,False,0.71,2022-04-25
ser_1670,gen_046,True,0.88,2025-01-21
ser_1670,gen_039,False,0.63,2022-10-23
ser_1671,gen_005,True,0.59,2020-03-30
ser_1671,gen_045,False,0.64,2024-12-06
