usuario_id,serie_id,fecha,porcentajeVisto,completada
usr_0347,ser_1243,2024-02-09,0.21,False
usr_0347,ser_1936,2023-06-21,0.73,False
usr_0347,ser_1201,2024-09-20,0.73,False
usr_0347,ser_0414,2024-01-15,0.16,False
usr_0347,ser_0852,2023-01-08,0.31,False
usr_0347,ser_2049,2024-01-04,0.44,False
usr_0347,ser_0935,2025-01-02,0.78,False
usr_0347,ser_1305,2024-03-24,0.22,False
usr_0347,ser_2124,2023-06-04,0.52,False
usr_0347,ser_0019,2024-07-22,0.54,False
usr_0347,ser_2161,2023-08-12,0.31,False
usr_0347,ser_0377,2023-08-14,0.62,False
usr_0347,ser_1081,2023-06-29,0.41,False
usr_0347,ser_1943,2025-04-18,0.91,False
usr_0347,ser_0102,2024-10-08,0.83,False
usr_0347,ser_0460,2025-04-24,0.55,False
usr_0347,ser_2346,2023-03-09,0.49,False
usr_0347,ser_1904,2023-11-30,0.11,False
usr_0347,ser_0668,2024-04-15,0.39,False
usr_0347,ser_1352,2023-09-19,0.84,False
usr_0347,ser_2025,2025-02-21,0.13,False
usr_0347,ser_1156,2024-08-09,0.8,False
usr_0347,ser_2289,2025-03-23,0.31,False
usr_0347,ser_0872,2024-10-05,0.93,False
usr_0347,ser_2892,2023-02-28,0.61,False
usr_0347,ser_0202,2023-11-03,0.52,False
usr_0347,ser_0853,2025-02-09,0.25,False
usr_0347,ser_2596,2023-11-04,0.33,False
usr_0347,ser_1656,2024-03-23,0.75,False
usr_0348,ser_2033,2024-05-05,0.21,False
usr_0348,ser_2781,2024-07-22,0.12,False
usr_0348,ser_2358,2024-08-31,0.85,False
usr_0348,ser_0382,2024-07-05,0.5,False
usr_0348,ser_0224,2024-06-27,0.53,False
usr_0348,ser_2000,2024-08-02,0.78,False
usr_0348,ser_1673,2023-08-11,0.61,False
usr_0348,ser_1750,2024-02-02,0.98,True
usr_0348,ser_2163,2023-03-10,0.65,False
usr_0348,ser_0689,2023-09-01,0.24,False
usr_0348,ser_1174,2024-11-07,0.92,False
usr_0348,ser_2164,2025-04-14,0.43,False
usr_0349,ser_2104,2023-08-28,0.79,False
usr_0349,ser_0130,2023-12-15,0.26,False
usr_0349,ser_0889,2025-02-21,0.61,False
usr_0349,ser_2691,2024-05-21,0.75,False
usr_0349,ser_2011,2024-03-24,0.69,False
usr_0349,ser_1656,2024-07-31,0.35,False
usr_0349,ser_2410,2023-04-22,0.82,False
usr_0349,ser_1280,2025-03-13,0.4,False
usr_0349,ser_2957,2024-04-05,0.94,False
usr_0350,ser_0456,2024-10-07,0.29,False
usr_0350,ser_0140,2023-05-16,0.34,False
usr_0350,ser_2873,2023-04-28,0.63,False
usr_0350,ser_1456,2023-04-11,0.53,False
usr_0350,ser_0059,2025-03-17,0.17,False
usr_0350,ser_0660,2024-01-20,0.16,False
usr_0350,ser_1227,2023-07-11,0.86,False
usr_0350,ser_0875,2023-12-05,0.18,False
usr_0350,ser_0390,2023-03-24,0.93,False
usr_0350,ser_2166,2023-09-19,0.6,False
usr_0350,ser_1410,2023-07-22,0.95,True
usr_0350,ser_1952,2024-08-05,0.62,False
usr_0350,ser_2520,2023-03-01,0.41,False
usr_0350,ser_0852,2023-12-08,0.27,False
usr_0350,ser_1062,2023-03-07,0.15,False
usr_0350,ser_2547,2024-06-02,0.99,True
usr_0350,ser_2495,2025-02-01,0.91,False
usr_0350,ser_0289,2025-01-10,0.72,False
usr_0350,ser_1540,2025-04-27,0.67,False
usr_0350,ser_0617,2023-11-11,0.81,False
usr_0350,ser_1354,2025-02-05,0.11,False
usr_0350,ser_0077,2023-12-08,0.19,False
usr_0350,ser_0555,2025-03-06,0.35,False
usr_0350,ser_1774,2023-09-11,0.86,False
usr_0351,ser_2478,2025-04-12,0.94,False
usr_0351,ser_1953,2024-11-08,0.93,False
usr_0351,ser_1498,2024-07-31,0.9,False
usr_0351,ser_1480,2024-01-27,0.83,False
usr_0351,ser_1946,2024-07-23,0.49,False
usr_0351,ser_1103,2024-08-23,0.38,False
usr_0351,ser_2199,2024-05-27,0.28,False
usr_0351,ser_0191,2024-06-28,0.18,False
usr_0351,ser_1894,2024-02-16,0.94,False
usr_0351,ser_0620,2024-12-12,0.86,False
usr_0351,ser_2960,2023-04-09,0.23,False
usr_0351,ser_1342,2024-11-14,0.99,True
usr_0351,ser_2117,2023-07-30,0.81,False
usr_0351,ser_2192,2023-11-24,0.96,True
usr_0351,ser_1649,2023-01-01,0.64,False
usr_0351,ser_2615,2025-04-02,0.73,False
usr_0351,ser_1168,2024-06-08,0.77,False
usr_0351,ser_1251,2023-02-02,0.88,False
usr_0351,ser_1478,2023-02-08,0.32,False
usr_0351,ser_1675,2024-12-20,0.11,False
usr_0351,ser_2329,2024-08-08,0.28,False
usr_0351,ser_0617,2024-06-06,0.86,False
usr_0351,ser_0553,2023-08-28,0.74,False
usr_0351,ser_2944,2023-07-01,0.45,False
usr_0351,ser_1241,2025-01-28,0.12,False
usr_0352,ser_1942,2024-07-01,0.88,False
usr_0352,ser_0863,2024-04-08,0.97,True
usr_0352,ser_0211,2024-01-10,0.86,False
usr_0352,ser_1701,2023-04-12,0.18,False
usr_0352,ser_1097,2023-03-27,0.22,False
usr_0352,ser_2046,2024-06-17,0.14,False
usr_0353,ser_2416,2024-11-25,0.27,False
usr_0353,ser_2161,2023-01-27,0.67,False
usr_0353,ser_0571,2023-09-11,0.13,False
usr_0353,ser_1466,2023-09-22,0.82,False
usr_0353,ser_2090,2025-04-25,0.6,False
usr_0353,ser_0131,2024-08-28,0.53,False
usr_0353,ser_2807,2024-03-10,0.54,False
usr_0353,ser_2244,2024-02-04,0.48,False
usr_0353,ser_2547,2024-08-04,0.8,False
usr_0353,ser_2240,2025-04-02,0.81,False
usr_0353,ser_0719,2024-01-26,0.31,False
usr_0353,ser_0226,2023-01-15,0.19,False
usr_0353,ser_1556,2024-09-10,0.55,False
usr_0353,ser_1167,2024-05-28,0.43,False
usr_0353,ser_0270,2024-01-31,0.71,False
usr_0353,ser_1248,2023-09-08,0.54,False
usr_0353,ser_0839,2023-09-23,0.87,False
usr_0353,ser_0598,2024-08-19,0.75,False
usr_0354,ser_0415,2025-01-07,0.54,False
usr_0354,ser_2192,2023-04-15,0.78,False
usr_0354,ser_1741,2024-01-18,0.14,False
usr_0354,ser_2575,2023-06-14,0.37,False
usr_0354,ser_2164,2024-02-19,0.73,False
usr_0354,ser_1663,2024-12-02,0.18,False
usr_0354,ser_2720,2023-11-20,0.39,False
usr_0354,ser_0033,2024-10-15,0.5,False
usr_0354,ser_2599,2024-11-06,0.55,False
usr_0354,ser_0098,2025-03-17,0.28,False
usr_0354,ser_1877,2023-08-06,0.55,False
usr_0354,ser_2324,2023-04-26,0.19,False
usr_0354,ser_0530,2024-11-20,0.31,False
usr_0354,ser_1878,2023-03-12,0.9,False
usr_0354,ser_1100,2023-01-25,0.75,False
usr_0354,ser_0338,2023-10-18,0.17,False
usr_0354,ser_0210,2023-02-24,0.18,False
usr_0354,ser_2809,2025-01-05,0.7,False
usr_0354,ser_0818,2023-12-07,0.37,False
usr_0354,ser_0671,2023-02-05,0.16,False
usr_0354,ser_0898,2024-02-06,0.42,False
usr_0354,ser_0680,2023-01-05,0.68,False
usr_0354,ser_2167,2023-03-16,0.92,False
usr_0355,ser_2356,2023-11-15,0.67,False
usr_0355,ser_2434,2023-01-24,0.44,False
usr_0355,ser_0248,2023-06-15,0.15,False
usr_0355,ser_0666,2023-12-21,0.16,False
usr_0355,ser_1229,2023-03-31,0.24,False
usr_0355,ser_2676,2025-03-19,0.43,False
usr_0355,ser_2298,2024-12-04,0.56,False
usr_0355,ser_2307,2024-05-25,0.13,False
usr_0355,ser_0344,2025-03-10,0.12,False
usr_0355,ser_0463,2024-03-03,0.18,False
usr_0355,ser_1032,2024-10-15,0.82,False
usr_0355,ser_2811,2024-12-20,0.68,False
usr_0355,ser_1265,2023-03-12,0.28,False
usr_0355,ser_0672,2025-01-07,0.43,False
usr_0355,ser_2278,2023-08-17,0.7,False
usr_0355,ser_1049,2024-04-15,0.13,False
usr_0355,ser_2934,2025-03-19,0.37,False
usr_0355,ser_1173,2023-06-24,0.11,False
usr_0355,ser_1689,2023-03-04,0.86,False
usr_0356,ser_2518,2024-11-08,0.94,False
usr_0356,ser_1020,2023-11-02,0.65,False
usr_0356,ser_0158,2023-09-27,0.83,False
usr_0356,ser_1452,2023-01-23,0.71,False
usr_0356,ser_0280,2023-05-01,0.7,False
usr_0356,ser_0801,2023-11-22,0.9,False
usr_0356,ser_2135,2023-05-19,0.83,False
usr_0356,ser_1216,2023-03-01,0.28,False
usr_0356,ser_0636,2023-11-18,0.4,False
usr_0356,ser_0352,2023-10-29,0.74,False
usr_0356,ser_0281,2024-09-19,0.72,False
usr_0356,ser_1075,2024-01-16,0.24,False
usr_0356,ser_1358,2024-06-28,0.54,False
usr_0356,ser_1350,2025-04-29,0.55,False
usr_0356,ser_0504,2024-10-04,0.63,False
usr_0356,ser_2622,2023-01-26,0.37,False
usr_0356,ser_0580,2023-02-10,0.9,False
usr_0356,ser_2868,2024-07-11,0.44,False
usr_0356,ser_0922,2024-01-06,0.29,False
usr_0356,ser_0472,2023-04-17,0.3,False
usr_0356,ser_1425,2024-04-23,0.29,False
usr_0356,ser_2611,2023-10-13,0.49,False
usr_0356,ser_0727,2024-10-22,0.71,False
usr_0356,ser_1327,2024-06-15,0.57,False
usr_0357,ser_0096,2025-04-24,0.35,False
usr_0357,ser_1157,2025-02-17,0.25,False
usr_0357,ser_0196,2023-03-29,0.94,False
usr_0357,ser_1785,2024-03-16,0.36,False
usr_0357,ser_1539,2023-06-08,0.78,False
usr_0357,ser_1522,2023-09-18,0.51,False
usr_0357,ser_0113,2024-01-26,0.88,False
usr_0357,ser_0092,2023-06-07,0.7,False
usr_0357,ser_1301,2023-03-01,0.15,False
usr_0357,ser_1470,2024-01-07,0.59,False
usr_0357,ser_2619,2024-10-10,0.47,False
usr_0357,ser_1607,2023-05-25,0.62,False
usr_0357,ser_2060,2023-07-17,0.16,False
usr_0357,ser_2497,2024-04-04,0.75,False
usr_0357,ser_2775,2024-04-03,0.38,False
usr_0357,ser_2899,2024-04-24,0.98,True
usr_0357,ser_0316,2025-02-10,0.59,False
usr_0357,ser_0154,2023-03-26,0.17,False
usr_0357,ser_1799,2024-05-21,0.94,False
usr_0357,ser_2162,2024-12-30,0.46,False
usr_0358,ser_1120,2024-07-04,0.98,True
usr_0358,ser_0019,2025-04-02,0.3,False
usr_0358,ser_1076,2023-06-29,0.66,False
usr_0358,ser_0676,2024-12-30,0.57,False
usr_0358,ser_2067,2024-05-23,0.94,False
usr_0358,ser_0368,2024-06-01,0.43,False
usr_0358,ser_1674,2023-02-22,0.54,False
usr_0358,ser_0976,2023-07-13,0.56,False
usr_0358,ser_2448,2023-05-04,0.91,False
usr_0358,ser_1023,2025-03-29,0.48,False
usr_0358,ser_2345,2023-11-11,0.94,False
usr_0359,ser_0639,2024-03-03,0.72,False
usr_0359,ser_2270,2023-11-15,0.82,False
usr_0359,ser_2169,2024-07-30,0.93,False
usr_0359,ser_1007,2023-09-15,0.55,False
usr_0359,ser_1689,2023-01-04,0.82,False
usr_0359,ser_0672,2023-05-30,0.78,False
usr_0359,ser_0205,2023-09-10,0.11,False
usr_0359,ser_1754,2023-06-28,0.76,False
usr_0359,ser_2338,2023-06-21,0.98,True
usr_0359,ser_0136,2023-04-25,0.65,False
usr_0359,ser_2207,2023-06-22,0.27,False
usr_0359,ser_1493,2024-02-24,0.64,False
usr_0359,ser_2791,2023-07-30,0.62,False
usr_0359,ser_2425,2023-01-30,0.59,False
usr_0359,ser_2585,2025-02-09,0.87,False
usr_0359,ser_2250,2025-01-11,0.83,False
usr_0359,ser_1925,2025-02-18,0.52,False
usr_0359,ser_2816,2024-09-18,0.91,False
usr_0359,ser_1952,2023-10-02,0.99,True
usr_0359,ser_1468,2024-04-02,0.74,False
usr_0359,ser_1674,2023-05-14,0.44,False
usr_0359,ser_2521,2023-06-03,0.39,False
usr_0359,ser_0368,2023-03-15,0.93,False
usr_0359,ser_0705,2024-08-22,0.41,False
usr_0360,ser_1463,2023-09-16,0.64,False
usr_0360,ser_0995,2024-02-23,0.24,False
usr_0360,ser_0089,2023-06-19,0.19,False
usr_0360,ser_0131,2023-04-02,0.25,False
usr_0360,ser_2088,2023-11-15,0.89,False
usr_0360,ser_2867,2023-10-25,0.81,False
usr_0360,ser_0785,2024-05-04,0.88,False
usr_0360,ser_2730,2024-11-13,0.75,False
usr_0360,ser_1752,2025-03-26,0.7,False
usr_0360,ser_2420,2023-07-28,0.67,False
usr_0360,ser_2204,2025-01-18,0.52,False
usr_0360,ser_2295,2024-12-06,0.81,False
usr_0360,ser_1451,2024-07-24,0.2,False
usr_0360,ser_1459,2024-02-03,0.94,False
usr_0360,ser_2696,2025-01-11,0.75,False
usr_0360,ser_0721,2024-10-13,0.13,False
usr_0360,ser_1320,2024-11-12,0.36,False
usr_0360,ser_1417,2023-09-26,0.35,False
usr_0360,ser_2086,2023-01-16,0.9,False
usr_0360,ser_2814,2023-07-24,0.43,False
usr_0360,ser_2511,2024-11-18,0.58,False
usr_0360,ser_2762,2024-03-07,0.52,False
usr_0360,ser_0201,2024-12-01,0.11,False
usr_0360,ser_1883,2024-09-08,0.14,False
usr_0360,ser_2166,2024-08-20,0.43,False
usr_0360,ser_1805,2023-04-17,0.98,True
usr_0361,ser_1293,2024-12-24,0.81,False
usr_0361,ser_1068,2025-04-28,0.95,True
usr_0361,ser_0365,2023-07-25,0.94,False
usr_0361,ser_2873,2023-08-22,0.92,False
usr_0361,ser_1143,2025-03-13,0.52,False
usr_0361,ser_0678,2024-11-26,0.53,False
usr_0361,ser_2857,2025-01-10,0.78,False
usr_0361,ser_0333,2023-04-06,0.46,False
usr_0361,ser_2995,2023-11-15,0.69,False
usr_0361,ser_2012,2025-01-23,0.31,False
usr_0361,ser_2612,2024-11-25,0.46,False
usr_0361,ser_0902,2025-02-05,0.92,False
usr_0361,ser_1979,2023-04-01,0.98,True
usr_0361,ser_1427,2023-11-26,0.84,False
usr_0361,ser_0985,2024-10-07,0.94,False
usr_0361,ser_2116,2025-01-22,0.9,False
usr_0362,ser_1695,2024-01-01,0.68,False
usr_0362,ser_1351,2024-05-09,0.75,False
usr_0362,ser_2858,2024-12-13,0.37,False
usr_0362,ser_2176,2023-11-14,1.0,True
usr_0362,ser_1684,2023-06-14,0.38,False
usr_0362,ser_0569,2024-09-13,0.48,False
usr_0362,ser_2600,2023-10-17,0.77,False
usr_0362,ser_2055,2024-04-04,0.14,False
usr_0362,ser_0456,2024-02-29,0.83,False
usr_0362,ser_1133,2024-04-25,0.21,False
usr_0362,ser_1918,2023-09-18,0.72,False
usr_0362,ser_0455,2024-07-01,0.63,False
usr_0362,ser_0994,2024-02-02,0.54,False
usr_0362,ser_0785,2023-05-06,0.61,False
usr_0362,ser_2460,2024-09-19,0.94,False
usr_0362,ser_0873,2024-12-30,0.72,False
usr_0362,ser_2512,2024-04-19,0.11,False
usr_0362,ser_2201,2024-10-01,0.37,False
usr_0362,ser_0557,2025-04-01,0.55,False
usr_0362,ser_2759,2024-02-15,0.46,False
usr_0362,ser_1996,2024-09-11,0.59,False
usr_0362,ser_1342,2023-05-01,0.53,False
usr_0362,ser_0389,2024-11-22,0.72,False
usr_0362,ser_2653,2024-03-22,0.41,False
usr_0363,ser_2586,2023-07-17,0.2,False
usr_0363,ser_0331,2023-08-26,0.83,False
usr_0363,ser_0465,2024-10-24,0.22,False
usr_0363,ser_2810,2024-09-18,0.2,False
usr_0363,ser_2539,2024-03-27,0.72,False
usr_0363,ser_1091,2024-02-26,0.88,False
usr_0363,ser_1600,2024-07-18,0.6,False
usr_0363,ser_0761,2023-07-07,0.94,False
usr_0364,ser_1215,2025-02-15,0.27,False
usr_0364,ser_1480,2024-02-29,0.7,False
usr_0364,ser_0148,2025-03-04,0.6,False
usr_0364,ser_1607,2023-05-14,0.33,False
usr_0364,ser_2138,2023-02-16,0.15,False
usr_0364,ser_1558,2023-10-09,0.84,False
usr_0364,ser_1246,2025-01-19,0.67,False
usr_0365,ser_2154,2023-06-24,0.76,False
usr_0365,ser_1017,2025-03-23,0.85,False
usr_0365,ser_0498,2023-05-06,0.81,False
usr_0365,ser_0309,2024-06-18,0.76,False
usr_0365,ser_0828,2024-08-19,0.11,False
usr_0365,ser_1825,2024-03-15,0.52,False
usr_0365,ser_2171,2023-01-17,0.31,False
usr_0365,ser_1629,2023-02-15,0.89,False
usr_0365,ser_2264,2024-09-16,0.78,False
usr_0365,ser_1509,2024-12-01,0.16,False
usr_0365,ser_0089,2023-08-09,0.65,False
usr_0365,ser_2578,2023-08-31,0.99,True
usr_0365,ser_2459,2024-01-23,0.2,False
usr_0365,ser_0064,2023-12-15,0.78,False
usr_0365,ser_0512,2023-06-23,0.96,True
usr_0365,ser_1952,2024-04-06,0.28,False
usr_0366,ser_1345,2024-04-15,0.49,False
usr_0366,ser_1773,2025-01-06,0.32,False
usr_0366,ser_0359,2024-03-15,0.1,False
usr_0366,ser_2660,2023-02-21,0.11,False
usr_0366,ser_2233,2024-07-28,0.28,False
usr_0366,ser_1676,2024-05-11,0.3,False
usr_0366,ser_2791,2024-12-09,0.79,False
usr_0366,ser_1431,2025-02-24,0.51,False
usr_0366,ser_1795,2024-05-03,0.8,False
usr_0366,ser_2782,2023-03-19,0.36,False
usr_0366,ser_0903,2023-12-21,0.83,False
usr_0366,ser_2084,2023-11-27,0.85,False
usr_0366,ser_1790,2024-02-14,0.49,False
usr_0366,ser_2160,2023-04-20,0.53,False
usr_0366,ser_1986,2024-12-20,0.42,False
usr_0367,ser_0776,2024-04-06,0.98,True
usr_0367,ser_1539,2024-02-11,0.21,False
usr_0367,ser_0259,2025-04-01,0.18,False
usr_0367,ser_1714,2023-04-30,0.35,False
usr_0367,ser_2588,2024-01-14,0.6,False
usr_0367,ser_1041,2024-10-07,0.63,False
usr_0367,ser_1056,2024-04-03,0.84,False
usr_0367,ser_1668,2023-09-23,0.57,False
usr_0367,ser_2719,2025-02-14,0.43,False
usr_0367,ser_1019,2024-12-03,0.48,False
usr_0367,ser_0111,2023-03-19,0.28,False
usr_0367,ser_1323,2025-03-28,0.41,False
usr_0367,ser_2620,2023-05-24,0.49,False
usr_0367,ser_0028,2024-06-19,0.26,False
usr_0367,ser_2856,2024-09-15,0.81,False
usr_0367,ser_1564,2023-05-29,0.11,False
usr_0367,ser_2785,2025-01-04,0.67,False
usr_0367,ser_0469,2024-06-02,0.43,False
usr_0367,ser_2651,2023-02-26,0.28,False
usr_0367,ser_1760,2024-01-13,0.68,False
usr_0367,ser_2989,2024-02-28,0.75,False
usr_0367,ser_2748,2024-04-29,0.22,False
usr_0367,ser_2543,2025-02-09,0.86,False
usr_0367,ser_1376,2025-02-01,0.5,False
usr_0367,ser_2211,2024-04-04,0.14,False
usr_0367,ser_1097,2024-02-16,0.82,False
usr_0367,ser_2813,2023-03-09,0.15,False
usr_0367,ser_0562,2023-10-09,0.26,False
usr_0367,ser_2688,2024-03-16,0.33,False
usr_0368,ser_2833,2023-01-16,0.42,False
usr_0368,ser_0960,2024-05-01,0.59,False
usr_0368,ser_2974,2024-04-18,0.84,False
usr_0368,ser_0783,2024-03-08,0.18,False
usr_0368,ser_2334,2023-11-08,0.68,False
usr_0368,ser_1480,2024-04-04,0.38,False
usr_0368,ser_2379,2025-01-24,0.49,False
usr_0368,ser_1135,2023-08-19,0.72,False
usr_0368,ser_0020,2024-06-23,0.11,False
usr_0368,ser_0959,2023-10-14,0.8,False
usr_0368,ser_1012,2025-02-22,0.27,False
usr_0368,ser_2749,2023-01-09,0.41,False
usr_0368,ser_2522,2023-02-08,0.79,False
usr_0368,ser_0973,2024-06-26,0.54,False
usr_0368,ser_1238,2024-03-04,0.45,False
usr_0368,ser_0536,2024-03-14,0.63,False
usr_0369,ser_1293,2025-02-08,0.55,False
usr_0369,ser_0622,2023-02-17,0.87,False
usr_0369,ser_1740,2024-11-07,0.41,False
usr_0369,ser_0947,2025-01-23,0.57,False
usr_0369,ser_2647,2023-08-20,0.61,False
usr_0369,ser_2938,2025-01-16,0.99,True
usr_0369,ser_1243,2023-03-03,0.7,False
usr_0370,ser_2670,2024-04-12,0.13,False
usr_0370,ser_0882,2024-10-22,0.26,False
usr_0370,ser_2925,2024-12-21,0.84,False
usr_0370,ser_1889,2024-07-26,0.11,False
usr_0370,ser_2062,2024-10-30,0.74,False
usr_0370,ser_1677,2023-10-31,0.71,False
usr_0370,ser_0058,2024-06-24,0.75,False
usr_0370,ser_2136,2023-04-25,0.2,False
usr_0370,ser_1904,2025-04-16,0.15,False
usr_0370,ser_1098,2023-06-09,0.16,False
usr_0370,ser_2705,2024-10-20,0.44,False
usr_0370,ser_2001,2024-09-02,0.16,False
usr_0370,ser_1079,2023-11-06,0.98,True
usr_0370,ser_0706,2023-02-20,0.76,False
usr_0370,ser_1728,2024-10-14,0.35,False
usr_0370,ser_3000,2024-09-16,0.13,False
usr_0370,ser_2740,2025-02-13,0.88,False
usr_0370,ser_1255,2024-10-19,0.28,False
usr_0370,ser_1028,2024-05-08,0.13,False
usr_0370,ser_1564,2024-05-27,0.27,False
usr_0370,ser_0454,2023-09-20,0.6,False
usr_0370,ser_2870,2024-07-06,0.88,False
usr_0370,ser_0269,2024-03-22,0.76,False
usr_0370,ser_1850,2025-02-19,0.82,False
usr_0370,ser_1626,2023-06-28,0.13,False
usr_0370,ser_2809,2023-07-19,0.13,False
usr_0370,ser_0836,2023-08-25,0.56,False
usr_0371,ser_1108,2024-10-31,0.51,False
usr_0371,ser_0215,2024-01-19,0.21,False
usr_0371,ser_0288,2025-04-27,0.66,False
usr_0371,ser_0846,2024-07-06,0.99,True
usr_0371,ser_1444,2023-09-24,0.63,False
usr_0372,ser_1552,2024-11-07,0.43,False
usr_0372,ser_0159,2024-04-19,0.55,False
usr_0372,ser_0806,2023-06-03,0.38,False
usr_0372,ser_0079,2024-03-11,0.41,False
usr_0372,ser_2362,2023-07-07,0.93,False
usr_0372,ser_1725,2023-06-19,0.55,False
usr_0372,ser_0083,2024-08-19,0.88,False
usr_0372,ser_2986,2023-01-15,0.47,False
usr_0372,ser_0088,2024-07-23,0.68,False
usr_0372,ser_0592,2024-09-25,0.44,False
usr_0372,ser_0886,2023-06-06,0.38,False
usr_0373,ser_2125,2024-01-16,0.44,False
usr_0373,ser_0919,2023-01-01,0.98,True
usr_0373,ser_0164,2024-04-25,0.58,False
usr_0373,ser_0320,2023-02-26,0.79,False
usr_0373,ser_2798,2024-06-18,0.3,False
usr_0373,ser_2057,2023-05-27,0.17,False
usr_0373,ser_0188,2023-08-12,0.32,False
usr_0373,ser_0221,2023-01-19,0.75,False
usr_0373,ser_1665,2024-04-07,0.24,False
usr_0373,ser_2326,2025-03-21,1.0,True
usr_0373,ser_0847,2024-03-10,1.0,True
usr_0373,ser_2334,2023-12-03,0.57,False
usr_0373,ser_1188,2024-04-07,0.61,False
usr_0373,ser_0137,2024-02-22,0.84,False
usr_0373,ser_1900,2025-02-01,0.46,False
usr_0373,ser_1633,2024-11-06,0.23,False
usr_0373,ser_2527,2025-03-02,0.7,False
usr_0373,ser_2244,2024-06-12,0.98,True
usr_0373,ser_0287,2023-05-26,0.33,False
usr_0373,ser_1756,2023-11-15,0.57,False
usr_0373,ser_0029,2024-04-23,0.93,False
usr_0373,ser_2494,2023-10-26,0.23,False
usr_0373,ser_1217,2024-12-24,0.5,False
usr_0373,ser_1985,2024-07-21,0.84,False
usr_0373,ser_1666,2024-02-19,0.76,False
usr_0373,ser_2150,2023-11-16,0.74,False
usr_0373,ser_2755,2023-08-11,0.25,False
usr_0373,ser_2542,2023-04-12,0.61,False
usr_0373,ser_2607,2024-11-22,0.85,False
usr_0374,ser_1490,2024-06-25,0.76,False
usr_0374,ser_2996,2023-08-04,0.7,False
usr_0374,ser_0950,2025-04-20,0.54,False
usr_0374,ser_2446,2024-01-03,0.63,False
usr_0374,ser_0217,2025-01-21,0.58,False
usr_0374,ser_2597,2024-04-28,0.66,False
usr_0374,ser_1282,2023-03-30,0.73,False
usr_0374,ser_0601,2024-03-26,0.76,False
usr_0374,ser_2109,2024-04-08,0.48,False
usr_0374,ser_1200,2024-04-06,0.32,False
usr_0374,ser_0230,2024-12-03,0.21,False
usr_0374,ser_1408,2023-04-07,0.76,False
usr_0374,ser_1955,2023-09-24,0.96,True
usr_0374,ser_0231,2025-04-03,0.27,False
usr_0374,ser_2649,2023-11-27,0.81,False
usr_0374,ser_2912,2024-04-04,0.53,False
usr_0374,ser_2279,2023-03-23,0.82,False
usr_0374,ser_1449,2023-04-14,0.13,False
usr_0374,ser_1309,2023-01-03,0.36,False
usr_0374,ser_1252,2024-08-09,0.38,False
usr_0375,ser_2395,2024-02-23,0.75,False
usr_0375,ser_2543,2024-08-25,0.43,False
usr_0375,ser_0051,2024-12-09,0.34,False
usr_0375,ser_2372,2023-01-18,0.64,False
usr_0375,ser_2229,2024-12-11,0.44,False
usr_0375,ser_0476,2024-06-10,0.78,False
usr_0375,ser_0071,2024-10-19,0.94,False
usr_0375,ser_0962,2023-04-29,0.93,False
usr_0375,ser_1432,2023-04-29,0.87,False
usr_0375,ser_1418,2024-03-15,0.92,False
usr_0375,ser_2537,2024-07-14,0.12,False
usr_0375,ser_1574,2023-05-20,0.29,False
usr_0375,ser_2295,2023-10-02,0.56,False
usr_0375,ser_0803,2025-01-24,0.24,False
usr_0375,ser_1095,2024-10-01,0.68,False
usr_0375,ser_0364,2023-02-03,0.18,False
usr_0375,ser_1599,2023-06-30,0.71,False
usr_0375,ser_0007,2023-09-07,0.22,False
usr_0375,ser_1354,2024-10-31,0.58,False
usr_0375,ser_2149,2024-02-20,0.7,False
usr_0375,ser_0577,2023-12-01,0.78,False
usr_0375,ser_1363,2024-01-15,0.78,False
usr_0375,ser_2961,2023-11-30,0.36,False
usr_0375,ser_2065,2024-02-01,0.61,False
usr_0375,ser_2810,2024-08-27,0.65,False
usr_0376,ser_1859,2023-05-20,0.56,False
usr_0376,ser_2378,2023-12-30,0.92,False
usr_0376,ser_2328,2024-06-20,0.3,False
usr_0376,ser_0318,2023-02-14,0.6,False
usr_0376,ser_1714,2023-04-28,0.48,False
usr_0376,ser_0985,2024-03-11,0.87,False
usr_0376,ser_1466,2024-11-23,0.88,False
usr_0376,ser_0190,2023-03-01,0.6,False
usr_0377,ser_2786,2025-03-31,0.43,False
usr_0377,ser_1090,2024-05-10,0.23,False
usr_0377,ser_1653,2024-04-12,0.74,False
usr_0377,ser_0101,2023-10-11,0.34,False
usr_0377,ser_1029,2024-04-13,0.16,False
usr_0377,ser_2189,2023-12-18,0.73,False
usr_0377,ser_0570,2023-03-19,0.74,False
usr_0377,ser_0261,2023-08-12,0.15,False
usr_0377,ser_0667,2024-04-04,0.4,False
usr_0377,ser_0368,2024-04-16,0.35,False
usr_0377,ser_0521,2023-09-17,0.64,False
usr_0377,ser_1888,2024-09-24,0.17,False
usr_0377,ser_1400,2023-01-19,0.5,False
usr_0377,ser_0133,2023-04-26,0.19,False
usr_0377,ser_2665,2025-04-02,0.4,False
usr_0377,ser_1177,2025-02-03,0.62,False
usr_0377,ser_1087,2024-02-03,0.35,False
usr_0378,ser_2674,2023-12-28,0.6,False
usr_0378,ser_1778,2023-09-06,0.34,False
usr_0378,ser_1446,2024-02-11,0.79,False
usr_0378,ser_0767,2023-07-16,0.93,False
usr_0378,ser_0577,2025-01-24,0.71,False
usr_0378,ser_0559,2024-06-26,0.44,False
usr_0378,ser_2916,2023-08-08,0.68,False
usr_0378,ser_1615,2024-04-27,0.66,False
