usuario_id,serie_id,fecha,puntuacion,notificado
usr_0402,ser_2245,2025-04-15,8.9,True
usr_0402,ser_0584,2024-09-19,8.76,False
usr_0402,ser_0758,2024-02-15,8.04,False
usr_0403,ser_2110,2023-01-06,6.11,True
usr_0403,ser_2350,2024-12-26,9.1,False
usr_0403,ser_1374,2023-06-18,9.57,False
usr_0404,ser_2965,2023-09-22,8.09,True
usr_0404,ser_2184,2023-02-11,8.57,False
usr_0404,ser_0897,2024-04-08,8.66,False
usr_0404,ser_0188,2023-11-17,9.32,False
usr_0405,ser_2176,2023-11-27,7.51,True
usr_0405,ser_0201,2023-02-13,6.14,False
usr_0405,ser_2802,2024-01-19,9.01,False
usr_0406,ser_2496,2023-01-05,7.68,True
usr_0406,ser_1557,2024-03-28,8.04,False
usr_0406,ser_2532,2024-06-04,6.79,False
usr_0406,ser_2306,2025-02-04,6.43,True
usr_0407,ser_1392,2024-11-29,9.48,True
usr_0407,ser_0167,2023-02-15,6.21,False
usr_0407,ser_2787,2025-01-20,6.47,False
usr_0407,ser_1579,2024-06-11,7.47,False
usr_0407,ser_1602,2025-02-25,7.49,False
usr_0407,ser_0147,2024-10-09,9.96,False
usr_0407,ser_2232,2023-10-06,6.96,False
usr_0407,ser_0320,2024-05-06,8.91,False
usr_0407,ser_2153,2025-03-31,7.51,True
usr_0407,ser_2199,2023-12-01,8.76,True
usr_0407,ser_1260,2024-02-27,8.63,False
usr_0407,ser_0254,2023-07-23,7.55,False
usr_0407,ser_1527,2025-01-19,7.02,False
usr_0407,ser_1028,2025-03-22,9.51,True
usr_0407,ser_0962,2023-01-02,6.13,True
usr_0408,ser_0251,2023-08-31,9.84,True
usr_0408,ser_0838,2024-06-03,8.27,True
usr_0408,ser_1467,2024-12-30,9.79,False
usr_0408,ser_2716,2024-09-28,8.38,False
usr_0409,ser_0619,2023-01-13,7.72,False
usr_0409,ser_1339,2024-03-09,6.17,True
usr_0409,ser_2512,2023-04-16,7.78,False
usr_0409,ser_0078,2025-03-24,8.85,True
usr_0409,ser_2927,2024-01-28,9.64,False
usr_0409,ser_2697,2023-12-18,9.84,False
usr_0409,ser_1071,2025-01-30,9.39,True
usr_0410,ser_1115,2024-04-29,6.06,True
usr_0410,ser_1236,2023-05-10,9.06,False
usr_0410,ser_0765,2023-07-01,9.22,True
usr_0410,ser_0636,2023-02-05,8.85,False
usr_0410,ser_0039,2024-10-20,8.95,True
usr_0410,ser_1201,2024-10-08,8.44,True
usr_0411,ser_1590,2023-02-10,7.51,True
usr_0411,ser_0818,2024-09-07,7.73,True
usr_0411,ser_1839,2024-12-05,8.94,False
usr_0411,ser_1832,2024-04-30,9.32,False
usr_0411,ser_1466,2025-04-11,9.23,True
usr_0411,ser_0586,2023-10-20,7.27,False
usr_0411,ser_0590,2025-03-23,9.81,True
usr_0411,ser_1205,2024-01-04,8.88,False
usr_0412,ser_2665,2024-11-02,7.26,False
usr_0412,ser_0777,2023-12-06,9.62,False
usr_0412,ser_2726,2023-08-10,6.43,True
usr_0413,ser_0678,2023-05-26,9.9,False
usr_0413,ser_1141,2023-09-15,9.93,True
usr_0413,ser_1640,2023-12-07,7.15,True
usr_0414,ser_2730,2024-11-13,8.73,True
usr_0414,ser_1981,2024-05-02,9.69,False
usr_0414,ser_1692,2024-11-20,6.7,True
usr_0414,ser_1091,2024-05-18,7.78,True
usr_0414,ser_0914,2024-03-13,8.14,True
usr_0414,ser_1349,2023-06-23,6.39,False
usr_0415,ser_0718,2023-08-09,9.35,True
usr_0416,ser_0915,2023-05-28,8.62,True
usr_0416,ser_0683,2025-01-31,6.91,True
usr_0416,ser_0064,2023-07-17,6.5,True
usr_0416,ser_0592,2025-02-07,6.71,False
usr_0416,ser_1788,2023-05-14,6.66,False
usr_0416,ser_1932,2024-02-26,8.0,False
usr_0416,ser_1220,2024-03-19,8.08,False
usr_0416,ser_0338,2024-12-09,8.07,False
usr_0416,ser_2085,2024-04-04,8.3,False
usr_0416,ser_1568,2024-12-28,8.4,False
usr_0416,ser_1680,2024-02-08,8.72,False
usr_0416,ser_0674,2023-01-29,6.36,True
usr_0416,ser_2823,2023-06-13,9.17,False
usr_0416,ser_1095,2023-12-10,8.34,False
usr_0416,ser_2557,2024-01-27,9.5,True
usr_0417,ser_2856,2023-09-09,7.42,True
usr_0417,ser_0267,2024-08-31,7.45,False
usr_0417,ser_2274,2024-06-01,6.42,True
usr_0417,ser_1024,2024-08-12,9.55,True
usr_0417,ser_0284,2024-12-21,6.43,False
usr_0418,ser_0572,2025-04-05,7.68,True
usr_0418,ser_0327,2023-12-04,8.26,False
usr_0418,ser_1238,2024-05-26,7.73,True
usr_0418,ser_2264,2023-06-15,9.25,True
usr_0418,ser_1234,2023-08-27,9.96,True
usr_0418,ser_2312,2023-05-06,8.3,True
usr_0418,ser_2823,2024-11-03,7.06,True
usr_0418,ser_1617,2023-05-15,7.1,False
usr_0418,ser_1832,2024-11-17,7.68,False
usr_0419,ser_1432,2024-12-18,9.71,True
usr_0419,ser_0675,2025-01-07,9.5,True
usr_0419,ser_0229,2024-11-07,8.12,False
usr_0419,ser_2705,2023-01-06,9.17,True
usr_0419,ser_0786,2025-01-11,7.67,False
usr_0419,ser_2711,2024-12-21,6.74,False
usr_0419,ser_0061,2023-02-22,7.3,False
usr_0419,ser_2571,2024-12-29,7.92,True
usr_0420,ser_1251,2024-11-08,6.42,True
usr_0420,ser_1820,2023-09-17,6.29,True
usr_0420,ser_2026,2023-05-30,8.5,False
usr_0420,ser_0673,2023-01-25,8.53,True
usr_0420,ser_2348,2025-02-11,8.56,True
usr_0420,ser_2811,2024-12-28,8.5,False
usr_0420,ser_2846,2024-03-20,7.64,False
usr_0420,ser_0488,2023-08-08,8.51,True
usr_0421,ser_1631,2024-03-17,9.3,True
usr_0421,ser_1010,2023-06-28,6.48,False
usr_0421,ser_2666,2024-11-07,9.8,True
usr_0421,ser_2409,2025-03-24,9.55,False
usr_0421,ser_0727,2023-07-03,6.93,False
usr_0421,ser_1557,2023-09-19,9.22,False
usr_0421,ser_0634,2023-08-31,9.89,False
usr_0421,ser_0579,2025-02-05,8.23,False
usr_0421,ser_1720,2023-06-26,7.71,True
usr_0422,ser_2817,2024-12-13,8.71,False
usr_0422,ser_1169,2023-03-26,7.89,True
usr_0422,ser_2496,2024-06-03,7.59,True
usr_0422,ser_1339,2023-02-15,8.7,False
usr_0422,ser_2033,2024-08-02,6.37,False
usr_0423,ser_1225,2025-02-04,8.32,False
usr_0423,ser_2753,2024-03-17,8.08,False
usr_0423,ser_2461,2024-11-15,9.89,True
usr_0423,ser_2389,2023-08-28,8.57,True
usr_0423,ser_2471,2025-04-16,8.51,True
usr_0423,ser_2286,2025-01-16,7.68,True
usr_0423,ser_0937,2024-05-07,8.54,False
usr_0423,ser_2341,2024-11-25,6.03,False
usr_0423,ser_0166,2024-01-24,7.59,False
usr_0423,ser_1594,2023-04-25,9.17,False
usr_0423,ser_1779,2024-09-01,9.66,True
usr_0423,ser_0015,2024-06-15,9.35,False
usr_0424,ser_1145,2024-05-28,6.62,False
usr_0424,ser_2911,2023-07-25,7.37,False
usr_0424,ser_1353,2024-05-29,9.0,True
usr_0424,ser_0126,2023-04-07,8.97,True
usr_0424,ser_0951,2023-09-28,9.77,True
usr_0424,ser_1971,2023-03-02,8.04,True
usr_0424,ser_2804,2023-09-23,10.0,False
usr_0424,ser_1791,2023-01-25,7.66,False
usr_0425,ser_2927,2023-06-12,7.54,False
usr_0425,ser_1597,2023-07-19,9.6,True
usr_0425,ser_0074,2023-04-21,9.73,True
usr_0426,ser_0960,2023-02-26,8.59,True
usr_0426,ser_2455,2023-08-06,7.76,True
usr_0426,ser_0282,2023-04-12,8.55,True
usr_0426,ser_1413,2023-12-23,8.44,False
usr_0426,ser_1264,2024-06-21,8.48,True
usr_0426,ser_2519,2023-10-24,6.21,False
usr_0426,ser_0435,2023-08-19,6.81,False
usr_0426,ser_0021,2025-04-24,8.72,False
usr_0426,ser_2304,2023-11-03,6.4,True
usr_0428,ser_0741,2023-03-08,6.59,False
usr_0429,ser_1630,2024-07-11,8.91,False
usr_0429,ser_0677,2023-06-14,6.58,True
usr_0429,ser_0854,2024-12-13,6.56,True
usr_0429,ser_0445,2024-02-26,8.9,True
usr_0429,ser_0475,2023-01-02,9.59,True
usr_0429,ser_0385,2024-01-04,7.19,False
usr_0429,ser_0220,2024-05-04,9.6,False
usr_0429,ser_0772,2023-06-23,8.1,False
usr_0430,ser_2886,2024-11-21,8.78,False
usr_0430,ser_1709,2023-11-20,8.03,False
usr_0430,ser_2817,2024-01-20,6.14,False
usr_0430,ser_1185,2023-12-06,9.13,False
usr_0430,ser_2881,2023-08-14,8.39,False
usr_0430,ser_1617,2023-03-19,8.1,False
usr_0430,ser_1624,2024-01-13,9.46,False
usr_0430,ser_1321,2023-10-18,9.27,True
usr_0430,ser_1676,2023-10-29,6.45,True
usr_0430,ser_2518,2024-07-26,9.87,False
usr_0430,ser_2170,2024-07-30,9.64,False
usr_0430,ser_2743,2023-12-16,9.36,False
usr_0430,ser_2930,2024-04-29,9.24,True
usr_0431,ser_2543,2023-08-11,6.57,True
usr_0431,ser_2750,2024-12-02,9.49,True
usr_0431,ser_2403,2023-05-03,7.55,False
usr_0431,ser_1464,2024-02-10,6.71,False
usr_0431,ser_1512,2023-02-05,7.98,True
usr_0431,ser_1783,2025-01-22,7.27,False
usr_0431,ser_2231,2023-12-11,8.17,False
usr_0431,ser_2567,2023-09-27,7.61,True
usr_0431,ser_1591,2024-06-04,6.42,True
usr_0431,ser_2468,2024-05-10,7.56,False
usr_0431,ser_0453,2024-07-18,7.23,True
usr_0431,ser_1966,2024-08-11,6.05,True
usr_0432,ser_1801,2023-11-26,9.03,False
usr_0432,ser_0767,2024-05-12,8.73,False
usr_0432,ser_2306,2023-08-04,7.96,False
usr_0434,ser_2264,2023-12-12,8.01,True
usr_0434,ser_0042,2025-04-07,8.1,False
usr_0434,ser_0155,2023-09-13,6.28,True
usr_0434,ser_2391,2024-01-15,8.77,False
usr_0434,ser_0775,2023-01-14,7.72,True
usr_0434,ser_0659,2024-10-09,9.45,True
usr_0434,ser_0762,2024-08-26,8.05,False
usr_0434,ser_0571,2024-10-14,7.56,False
usr_0435,ser_1610,2025-04-06,8.82,True
usr_0435,ser_2265,2023-06-28,9.5,False
usr_0435,ser_1867,2023-08-03,6.42,True
usr_0435,ser_2207,2023-08-30,6.31,True
usr_0435,ser_1805,2024-06-29,8.36,False
usr_0435,ser_1432,2024-02-06,6.08,False
usr_0435,ser_2453,2023-04-13,7.61,True
usr_0436,ser_2689,2023-04-04,6.19,False
usr_0436,ser_0988,2023-07-02,8.55,False
usr_0436,ser_2209,2023-01-13,6.86,True
usr_0436,ser_2709,2024-04-26,6.97,True
usr_0436,ser_1976,2024-09-24,7.96,False
usr_0437,ser_0210,2025-02-22,8.47,False
usr_0437,ser_2468,2024-10-07,6.09,True
usr_0437,ser_1178,2023-11-23,9.59,True
usr_0437,ser_1440,2023-06-21,6.96,True
usr_0438,ser_0777,2025-03-17,9.49,False
usr_0439,ser_0007,2024-09-21,7.15,True
usr_0439,ser_1574,2025-04-29,7.81,True
usr_0439,ser_1680,2023-03-17,9.92,False
usr_0439,ser_1934,2023-05-05,9.69,True
usr_0439,ser_0613,2023-01-03,7.04,True
usr_0439,ser_1639,2023-06-15,6.63,False
usr_0439,ser_0781,2024-01-28,7.67,False
usr_0440,ser_2799,2023-06-26,7.12,True
usr_0440,ser_2189,2023-10-24,8.03,False
usr_0440,ser_2650,2024-07-16,9.93,True
usr_0440,ser_1178,2023-07-06,7.97,True
usr_0440,ser_0748,2024-08-05,9.57,True
usr_0440,ser_0522,2024-08-19,6.43,False
usr_0440,ser_0395,2023-09-29,6.19,False
usr_0441,ser_2894,2023-09-09,7.32,True
usr_0441,ser_0730,2024-06-23,7.54,True
usr_0441,ser_0393,2024-04-28,8.15,True
usr_0441,ser_1999,2023-05-26,9.29,True
usr_0441,ser_1773,2024-04-12,7.62,True
usr_0441,ser_2367,2023-05-28,7.35,True
usr_0441,ser_0780,2023-12-20,9.77,True
usr_0441,ser_0991,2024-08-19,6.63,True
usr_0441,ser_0092,2024-12-26,6.3,True
usr_0441,ser_1707,2023-09-25,6.07,True
usr_0441,ser_1833,2023-08-20,7.73,False
usr_0442,ser_0869,2024-10-15,6.98,True
usr_0442,ser_2304,2023-08-10,6.61,False
usr_0443,ser_1370,2024-07-28,8.51,True
usr_0443,ser_1884,2025-04-30,8.23,True
usr_0443,ser_2693,2024-04-21,9.58,False
usr_0444,ser_1778,2024-07-02,7.15,False
usr_0444,ser_0406,2024-07-03,8.2,False
usr_0444,ser_2870,2023-05-11,7.28,True
usr_0444,ser_0924,2024-02-04,9.52,True
usr_0444,ser_0315,2024-06-15,7.62,False
usr_0444,ser_1086,2024-01-06,7.75,False
usr_0444,ser_1559,2023-01-26,6.85,True
usr_0444,ser_0700,2023-09-03,8.77,False
usr_0445,ser_2300,2024-01-24,6.91,False
usr_0445,ser_2962,2024-02-11,8.03,True
usr_0445,ser_2303,2023-07-19,9.66,False
usr_0445,ser_2087,2024-11-25,6.68,False
usr_0445,ser_2141,2024-01-29,8.87,False
usr_0445,ser_0581,2024-08-24,6.39,True
usr_0445,ser_1900,2023-01-19,8.29,True
usr_0445,ser_0813,2023-07-20,7.17,False
usr_0445,ser_2302,2024-09-18,8.9,False
usr_0445,ser_0532,2025-04-18,8.1,True
usr_0445,ser_1969,2025-01-24,9.97,True
usr_0445,ser_2511,2024-12-07,6.5,True
usr_0445,ser_1766,2024-12-15,8.9,True
usr_0445,ser_0747,2023-04-22,9.37,False
usr_0446,ser_0104,2024-07-28,7.5,True
usr_0446,ser_1730,2024-07-09,7.25,False
usr_0446,ser_1463,2024-03-15,8.5,False
usr_0446,ser_2068,2023-05-09,9.41,False
usr_0446,ser_1827,2023-04-15,9.1,False
usr_0446,ser_0955,2025-04-21,7.76,False
usr_0446,ser_1811,2024-07-20,7.97,False
usr_0446,ser_2674,2023-09-12,7.35,False
usr_0446,ser_1494,2024-01-12,7.11,True
usr_0446,ser_2024,2023-01-13,7.53,True
usr_0446,ser_0946,2025-03-02,9.18,False
usr_0446,ser_0220,2025-01-15,9.25,False
usr_0446,ser_0627,2024-04-08,9.26,False
usr_0446,ser_1929,2023-09-05,9.41,False
usr_0446,ser_0654,2024-07-20,6.21,False
usr_0447,ser_0259,2024-05-12,9.25,True
usr_0447,ser_0566,2024-01-15,6.78,True
usr_0447,ser_1955,2024-06-20,8.83,True
usr_0447,ser_2530,2025-04-23,6.94,False
usr_0448,ser_2287,2025-01-14,8.42,False
usr_0448,ser_1382,2024-08-23,8.82,False
usr_0448,ser_2269,2024-02-03,9.88,True
usr_0448,ser_0389,2023-01-26,6.44,False
usr_0448,ser_2541,2025-01-03,8.49,True
usr_0449,ser_1743,2023-10-09,8.69,False
usr_0449,ser_2765,2024-07-20,7.47,True
usr_0449,ser_2804,2024-11-21,6.46,True
usr_0449,ser_0554,2025-01-07,8.13,False
usr_0449,ser_2391,2024-02-05,7.59,False
usr_0449,ser_2904,2024-06-18,7.74,False
usr_0449,ser_1372,2024-09-13,9.95,False
usr_0449,ser_1986,2024-05-30,8.47,True
usr_0449,ser_2555,2023-08-05,9.41,False
usr_0450,ser_1741,2024-05-08,9.19,False
usr_0450,ser_1638,2024-06-01,8.51,True
usr_0451,ser_1683,2023-06-26,9.94,True
usr_0451,ser_1016,2024-01-05,6.34,False
usr_0451,ser_1783,2023-04-13,8.8,False
usr_0452,ser_2257,2023-05-10,6.04,False
usr_0452,ser_1809,2023-06-11,8.5,False
usr_0452,ser_1048,2024-02-28,6.21,True
usr_0452,ser_1078,2023-10-20,9.1,True
usr_0452,ser_2961,2025-01-15,7.09,False
usr_0452,ser_1707,2024-11-05,6.92,True
usr_0452,ser_2966,2023-10-12,6.82,True
usr_0452,ser_2776,2024-05-09,7.88,True
usr_0453,ser_2372,2024-12-22,6.08,True
usr_0453,ser_0204,2023-01-01,7.3,False
usr_0453,ser_0655,2023-04-25,7.54,True
usr_0453,ser_2935,2023-07-17,8.87,True
usr_0453,ser_2461,2024-12-10,9.6,False
usr_0453,ser_1286,2024-07-11,7.48,False
usr_0454,ser_1291,2024-01-08,8.92,True
usr_0454,ser_0463,2024-12-04,9.14,False
usr_0454,ser_0641,2023-05-28,7.14,False
usr_0454,ser_1492,2023-11-06,6.13,True
usr_0454,ser_0312,2024-03-04,9.31,True
usr_0454,ser_1657,2024-11-07,9.84,True
usr_0455,ser_1695,2023-03-18,8.44,True
usr_0455,ser_0379,2023-10-22,9.44,True
usr_0455,ser_1115,2023-11-11,6.75,False
usr_0455,ser_2653,2023-01-03,9.28,False
usr_0455,ser_0359,2024-02-20,7.72,True
usr_0456,ser_0653,2024-02-12,7.4,False
usr_0456,ser_1744,2023-08-23,6.17,False
usr_0456,ser_1631,2023-12-17,7.21,True
usr_0456,ser_2055,2023-05-25,6.04,False
usr_0456,ser_1606,2024-07-16,6.54,False
usr_0456,ser_1882,2024-01-28,7.94,False
usr_0456,ser_0873,2023-01-13,9.75,True
usr_0456,ser_0774,2023-02-13,6.63,False
usr_0456,ser_2029,2023-11-25,6.1,True
usr_0456,ser_2017,2023-12-24,7.05,False
usr_0456,ser_0373,2024-12-24,7.29,False
usr_0457,ser_2998,2023-08-26,6.08,True
usr_0457,ser_1390,2024-11-09,6.65,True
usr_0457,ser_2660,2024-11-20,7.98,True
usr_0457,ser_2099,2023-01-15,6.81,False
usr_0457,ser_0380,2023-12-17,6.82,False
usr_0457,ser_2422,2024-07-30,6.3,True
usr_0457,ser_1875,2023-10-27,8.0,True
usr_0457,ser_0184,2023-08-26,7.75,True
usr_0457,ser_1815,2023-05-25,8.82,True
usr_0457,ser_2123,2023-01-31,9.33,False
usr_0457,ser_0285,2025-04-02,8.1,False
usr_0457,ser_0344,2023-08-30,8.32,True
usr_0457,ser_1642,2023-04-02,6.25,True
usr_0458,ser_0744,2023-12-09,7.88,True
usr_0458,ser_1574,2024-01-15,9.66,False
usr_0458,ser_0410,2025-04-26,6.0,True
usr_0458,ser_2020,2025-03-23,9.52,False
usr_0458,ser_2460,2023-06-11,6.09,False
usr_0458,ser_1825,2024-07-14,9.57,True
usr_0459,ser_0264,2023-12-06,8.75,True
usr_0459,ser_1029,2025-04-07,6.72,False
usr_0459,ser_1835,2024-10-20,9.27,True
usr_0459,ser_1662,2025-03-28,9.71,False
usr_0459,ser_1860,2023-05-27,7.84,False
usr_0459,ser_0767,2023-04-21,6.89,False
usr_0459,ser_2453,2024-04-29,9.51,False
usr_0459,ser_1717,2023-07-18,8.85,True
usr_0460,ser_1444,2024-08-25,7.79,False
usr_0460,ser_2218,2024-11-08,8.52,True
usr_0461,ser_2092,2024-11-27,8.46,True
usr_0461,ser_1638,2023-03-14,6.74,True
usr_0461,ser_2901,2025-03-24,8.39,False
usr_0461,ser_1214,2023-12-20,8.83,True
usr_0461,ser_2931,2024-10-18,8.17,False
usr_0461,ser_1332,2023-01-27,6.75,True
usr_0461,ser_0786,2024-06-20,9.61,False
usr_0462,ser_0614,2024-06-16,8.92,True
usr_0462,ser_2676,2023-06-25,8.51,False
usr_0462,ser_0703,2024-10-21,8.13,False
usr_0462,ser_2479,2023-03-02,9.48,False
usr_0462,ser_0862,2023-12-07,8.44,True
usr_0462,ser_2084,2023-01-25,9.13,True
usr_0462,ser_0319,2024-09-01,6.32,True
usr_0462,ser_2999,2025-01-13,8.39,True
usr_0462,ser_1083,2024-09-06,7.96,True
usr_0462,ser_1446,2024-02-16,6.77,False
usr_0462,ser_1124,2024-02-13,8.27,True
usr_0462,ser_2171,2024-02-17,8.72,False
usr_0462,ser_0738,2024-12-20,8.79,False
usr_0463,ser_0980,2024-04-05,7.47,False
usr_0463,ser_0722,2024-11-27,6.14,False
usr_0463,ser_2847,2024-03-09,7.65,False
usr_0463,ser_0266,2023-11-22,6.61,True
usr_0463,ser_0517,2023-02-17,8.99,True
usr_0463,ser_1046,2025-02-17,9.31,True
usr_0464,ser_0498,2025-04-23,9.09,True
usr_0464,ser_1265,2023-01-09,6.87,True
usr_0464,ser_2914,2024-09-15,9.65,False
usr_0464,ser_0685,2023-01-09,7.78,True
usr_0464,ser_1914,2025-01-11,9.03,False
usr_0464,ser_0174,2024-02-13,6.23,True
usr_0464,ser_0594,2023-05-12,6.67,True
usr_0464,ser_1590,2023-06-13,9.15,False
usr_0464,ser_2443,2023-06-08,7.1,True
usr_0464,ser_2728,2024-12-17,9.32,False
usr_0465,ser_1515,2023-03-21,8.18,True
usr_0465,ser_1140,2023-01-17,8.69,True
usr_0465,ser_0247,2023-01-16,8.71,True
usr_0466,ser_1986,2024-03-21,8.3,False
usr_0466,ser_2111,2023-08-08,8.52,False
usr_0466,ser_0157,2023-08-05,9.21,True
usr_0466,ser_1871,2024-09-02,7.64,True
usr_0466,ser_1067,2023-03-12,7.43,False
usr_0467,ser_1881,2023-12-17,7.41,False
usr_0467,ser_2344,2024-02-07,6.49,True
usr_0468,ser_2587,2023-12-23,9.78,True
usr_0468,ser_1767,2023-03-11,9.42,True
usr_0468,ser_1228,2023-10-09,7.9,True
usr_0468,ser_1741,2024-04-11,8.01,False
usr_0468,ser_2917,2024-12-07,6.81,False
usr_0468,ser_2693,2024-05-16,6.34,False
usr_0468,ser_2660,2024-08-14,6.92,False
usr_0469,ser_0461,2023-06-16,7.72,False
usr_0470,ser_1716,2024-11-17,9.24,False
usr_0470,ser_0917,2023-12-14,6.99,True
usr_0470,ser_2487,2025-04-09,8.33,True
usr_0470,ser_2995,2024-07-13,8.3,False
usr_0470,ser_1189,2024-02-14,8.69,True
usr_0470,ser_0267,2025-03-04,7.76,True
usr_0470,ser_2004,2023-02-22,8.45,False
usr_0470,ser_0243,2023-07-31,7.22,False
usr_0470,ser_0539,2025-04-24,6.84,False
usr_0470,ser_2089,2023-12-13,7.79,True
usr_0470,ser_2614,2025-03-19,7.56,False
usr_0470,ser_1970,2023-04-03,9.5,False
usr_0471,ser_1309,2023-10-28,8.22,False
usr_0471,ser_2587,2023-02-07,7.7,False
usr_0471,ser_2907,2024-02-11,8.06,True
usr_0471,ser_2641,2025-02-18,8.35,True
usr_0471,ser_0549,2024-09-26,7.49,False
usr_0471,ser_0047,2024-05-17,9.66,True
usr_0471,ser_2353,2025-03-25,6.17,False
usr_0471,ser_0920,2023-06-06,7.87,True
usr_0471,ser_2681,2024-11-19,6.86,True
usr_0471,ser_0703,2023-10-29,7.18,True
usr_0471,ser_2060,2024-11-02,6.83,False
usr_0471,ser_0510,2024-08-02,7.85,False
usr_0471,ser_1142,2025-03-05,6.04,True
usr_0472,ser_0470,2023-05-19,7.41,True
usr_0472,ser_1658,2024-09-16,8.42,False
usr_0472,ser_2852,2023-11-29,6.19,False
usr_0472,ser_2528,2023-01-06,9.23,False
usr_0472,ser_1687,2025-01-07,8.91,False
usr_0472,ser_0247,2024-11-12,7.81,False
usr_0472,ser_1618,2023-03-08,9.57,False
usr_0472,ser_1309,2024-01-09,6.41,False
usr_0473,ser_1823,2023-08-11,7.46,True
usr_0473,ser_1387,2024-07-27,6.83,True
usr_0473,ser_1857,2023-05-31,8.88,False
usr_0474,ser_2316,2023-04-22,8.71,True
usr_0474,ser_1875,2025-01-26,9.45,False
usr_0475,ser_0817,2023-05-15,9.61,False
usr_0475,ser_0743,2025-02-14,8.66,False
usr_0475,ser_2243,2024-07-11,9.38,False
usr_0475,ser_2428,2024-05-17,9.59,True
usr_0475,ser_0754,2025-03-14,9.84,False
usr_0476,ser_2581,2023-10-11,8.17,True
usr_0476,ser_0652,2023-03-11,9.45,True
usr_0476,ser_2360,2023-09-28,7.8,False
usr_0476,ser_0629,2023-06-12,8.72,False
usr_0476,ser_1293,2024-12-17,6.51,True
usr_0476,ser_1504,2023-10-01,8.22,False
usr_0476,ser_1947,2024-09-24,7.61,True
usr_0476,ser_1680,2024-11-26,8.17,False
usr_0476,ser_2471,2024-10-26,8.06,False
usr_0477,ser_0530,2023-01-13,9.58,True
usr_0477,ser_2936,2024-05-22,7.81,False
usr_0477,ser_0163,2023-02-21,8.57,False
usr_0477,ser_0906,2025-01-04,6.7,False
usr_0477,ser_0235,2024-10-09,8.52,True
usr_0477,ser_2740,2023-12-15,7.69,False
usr_0477,ser_2507,2025-04-06,6.43,False
usr_0477,ser_1856,2025-04-04,8.53,True
usr_0477,ser_0839,2024-03-11,7.16,True
usr_0477,ser_2360,2024-10-26,6.47,False
usr_0477,ser_1737,2025-02-13,8.0,False
usr_0478,ser_2045,2024-05-30,7.02,True
usr_0478,ser_2929,2023-04-10,9.99,False
usr_0478,ser_1769,2024-04-11,7.58,True
usr_0478,ser_0038,2023-01-25,9.31,True
usr_0478,ser_0339,2024-04-02,8.44,True
usr_0478,ser_1600,2025-04-17,7.04,False
usr_0479,ser_2330,2023-05-04,9.61,True
usr_0479,ser_2002,2023-09-25,8.05,True
usr_0479,ser_0310,2024-12-19,9.76,True
usr_0479,ser_1819,2024-05-31,8.98,True
usr_0479,ser_0189,2023-09-04,6.09,False
usr_0480,ser_0294,2024-04-19,6.17,False
usr_0480,ser_1648,2024-06-10,8.54,True
usr_0480,ser_2941,2023-06-01,6.63,True
usr_0480,ser_1361,2024-02-08,9.64,True
usr_0480,ser_0420,2023-01-12,7.91,False
usr_0480,ser_1388,2023-08-02,6.96,True
usr_0480,ser_0520,2023-11-07,6.8,True
usr_0480,ser_1884,2024-01-26,6.19,False
usr_0481,ser_2667,2024-05-05,9.41,False
usr_0481,ser_0549,2024-08-05,6.24,True
usr_0481,ser_0606,2024-03-08,8.63,False
usr_0481,ser_2091,2024-10-23,8.31,True
usr_0481,ser_0260,2023-01-02,6.4,True
usr_0481,ser_0125,2023-12-12,6.77,False
usr_0481,ser_1876,2024-08-05,6.98,True
usr_0481,ser_1481,2023-01-16,9.15,True
usr_0481,ser_1065,2023-02-26,8.52,True
usr_0481,ser_2058,2023-01-01,8.09,False
usr_0481,ser_1861,2023-06-26,6.72,False
usr_0481,ser_2960,2024-10-20,9.09,False
usr_0481,ser_2271,2023-07-27,8.27,False
usr_0482,ser_1955,2025-01-07,7.05,False
usr_0482,ser_0631,2024-09-02,9.73,True
usr_0482,ser_1647,2024-10-02,7.89,False
usr_0482,ser_1925,2023-05-11,7.49,False
usr_0482,ser_1211,2025-01-22,9.45,False
usr_0482,ser_0099,2024-06-08,9.55,True
usr_0482,ser_1237,2024-06-17,8.24,True
usr_0482,ser_0291,2023-03-07,6.77,False
usr_0482,ser_0600,2024-10-26,8.91,True
usr_0482,ser_2769,2023-10-10,8.45,True
usr_0482,ser_1928,2024-08-22,6.11,False
usr_0483,ser_1916,2023-05-14,8.25,True
usr_0483,ser_0675,2023-08-13,7.43,True
usr_0484,ser_0180,2024-08-09,9.81,True
usr_0484,ser_1788,2024-08-19,7.16,True
usr_0484,ser_1156,2024-07-15,9.33,False
usr_0485,ser_2014,2025-01-31,7.73,True
usr_0485,ser_2825,2024-01-31,9.64,False
usr_0486,ser_2782,2024-07-18,7.89,True
usr_0486,ser_2697,2023-01-31,8.37,False
usr_0486,ser_2940,2023-03-31,6.79,False
usr_0486,ser_2175,2024-11-21,6.4,False
usr_0486,ser_1920,2025-04-12,9.41,True
usr_0486,ser_0292,2023-08-03,7.12,False
usr_0486,ser_1960,2024-10-10,6.26,True
usr_0486,ser_2055,2024-12-13,6.92,False
usr_0487,ser_2621,2024-09-17,8.87,True
usr_0487,ser_2955,2024-10-13,8.72,False
usr_0487,ser_1948,2023-03-27,8.09,False
usr_0487,ser_2408,2023-06-16,8.82,True
usr_0487,ser_0793,2023-07-01,6.71,False
usr_0487,ser_2544,2023-11-16,6.26,False
