usuario_id,serie_id,fechaAgregado,prioridad,notificaciones
usr_0203,ser_0513,2025-04-14,3,False
usr_0204,ser_2479,2025-04-24,3,True
usr_0204,ser_1314,2024-09-03,4,True
usr_0204,ser_2625,2025-03-07,2,False
usr_0204,ser_0549,2024-05-26,2,False
usr_0204,ser_2346,2025-04-30,1,True
usr_0204,ser_0894,2024-03-22,3,True
usr_0204,ser_1988,2024-11-28,5,False
usr_0204,ser_2894,2024-01-21,3,False
usr_0204,ser_1911,2025-02-22,4,True
usr_0204,ser_1488,2024-12-19,4,True
usr_0205,ser_2356,2024-06-14,2,False
usr_0205,ser_1437,2024-10-24,2,False
usr_0205,ser_1664,2024-08-22,4,True
usr_0205,ser_2826,2025-03-26,2,True
usr_0205,ser_1358,2024-05-05,1,False
usr_0205,ser_2078,2024-02-27,1,False
usr_0205,ser_2210,2025-02-14,2,True
usr_0205,ser_1684,2024-05-03,2,True
usr_0206,ser_1361,2024-01-15,3,False
usr_0206,ser_0075,2025-02-20,4,False
usr_0206,ser_0320,2024-05-27,5,False
usr_0206,ser_2051,2025-01-25,5,False
usr_0206,ser_1111,2024-02-25,1,False
usr_0206,ser_1172,2024-01-08,1,False
usr_0206,ser_0223,2024-12-15,5,True
usr_0206,ser_1798,2024-07-26,2,True
usr_0206,ser_1445,2024-04-04,3,True
usr_0207,ser_0448,2024-10-14,1,False
usr_0207,ser_1457,2025-02-16,1,True
usr_0207,ser_0241,2024-10-10,3,True
usr_0207,ser_1175,2025-02-04,3,True
usr_0207,ser_1268,2024-12-11,1,True
usr_0207,ser_1991,2025-02-16,5,False
usr_0207,ser_0989,2024-06-22,1,False
usr_0207,ser_0945,2024-06-24,2,False
usr_0207,ser_0017,2024-11-19,1,False
usr_0207,ser_2661,2024-09-06,4,True
usr_0208,ser_2096,2025-02-25,5,True
usr_0208,ser_0029,2024-07-28,2,False
usr_0208,ser_2928,2024-04-11,5,False
usr_0208,ser_2753,2024-03-14,4,True
usr_0208,ser_2533,2024-09-09,2,True
usr_0208,ser_1262,2024-08-25,3,True
usr_0208,ser_0377,2025-03-02,1,False
usr_0208,ser_0423,2024-04-28,2,False
usr_0208,ser_2747,2024-11-24,2,False
usr_0209,ser_0295,2024-10-24,1,False
usr_0209,ser_2633,2024-12-31,2,True
usr_0209,ser_2304,2025-01-07,4,True
usr_0209,ser_1258,2025-01-05,5,False
usr_0209,ser_1756,2025-02-25,2,True
usr_0210,ser_1869,2024-07-18,3,True
usr_0210,ser_2353,2024-02-18,1,False
usr_0210,ser_2072,2024-10-03,1,False
usr_0210,ser_2946,2024-03-27,5,False
usr_0210,ser_1351,2024-10-25,2,True
usr_0211,ser_0928,2024-06-16,4,False
usr_0211,ser_2529,2024-11-10,3,False
usr_0211,ser_2745,2024-03-29,2,True
usr_0211,ser_0719,2024-12-28,5,False
usr_0211,ser_2711,2024-12-25,5,False
usr_0212,ser_2968,2024-07-24,3,True
usr_0212,ser_0025,2025-03-20,5,False
usr_0212,ser_0209,2024-02-22,3,False
usr_0212,ser_1163,2024-11-28,3,True
usr_0212,ser_1485,2024-12-04,2,False
usr_0213,ser_0501,2024-07-12,3,False
usr_0213,ser_1823,2024-10-02,1,True
usr_0213,ser_1333,2024-04-11,3,False
usr_0213,ser_2478,2024-07-26,5,True
usr_0214,ser_1712,2024-05-16,4,True
usr_0214,ser_0721,2025-04-21,4,True
usr_0214,ser_1940,2025-02-25,4,False
usr_0215,ser_1240,2024-10-24,3,True
usr_0215,ser_0200,2024-07-23,5,True
usr_0215,ser_1762,2024-02-18,5,True
usr_0215,ser_1195,2024-12-10,1,True
usr_0215,ser_0552,2024-06-27,5,True
usr_0215,ser_1983,2024-04-22,1,False
usr_0215,ser_0683,2024-12-17,3,True
usr_0215,ser_0729,2024-11-30,1,True
usr_0216,ser_0517,2024-05-24,2,False
usr_0216,ser_0957,2024-03-16,3,True
usr_0216,ser_1267,2024-09-18,3,True
usr_0217,ser_1655,2025-04-16,4,True
usr_0217,ser_2804,2024-07-16,4,False
usr_0217,ser_0218,2024-10-14,2,True
usr_0218,ser_0660,2024-06-01,5,True
usr_0218,ser_0438,2024-10-30,2,True
usr_0218,ser_2790,2024-02-07,3,True
usr_0218,ser_0816,2024-05-28,1,True
usr_0218,ser_0294,2025-04-21,1,False
usr_0218,ser_2362,2024-06-06,1,False
usr_0218,ser_1542,2024-07-09,2,False
usr_0218,ser_1750,2024-03-16,3,True
usr_0218,ser_0234,2024-08-04,1,True
usr_0218,ser_2738,2025-04-14,2,True
usr_0219,ser_1829,2025-04-22,4,False
usr_0219,ser_2521,2025-02-16,5,True
usr_0219,ser_1135,2024-12-24,2,False
usr_0219,ser_1282,2024-01-03,1,False
usr_0219,ser_2192,2024-10-29,4,False
usr_0219,ser_1563,2025-03-07,1,True
usr_0219,ser_2815,2024-10-14,3,False
usr_0220,ser_0847,2024-09-16,5,True
usr_0220,ser_1367,2024-09-30,2,True
usr_0220,ser_1086,2024-05-20,5,False
usr_0220,ser_2994,2024-05-29,2,False
usr_0220,ser_2067,2024-01-27,2,True
usr_0220,ser_0099,2024-09-05,5,True
usr_0220,ser_0696,2025-03-03,5,False
usr_0220,ser_0882,2024-10-19,1,False
usr_0220,ser_1688,2025-02-25,1,True
usr_0221,ser_2620,2024-10-17,5,False
usr_0221,ser_0845,2024-11-26,5,False
usr_0221,ser_1803,2024-03-12,5,True
usr_0221,ser_1817,2025-04-21,4,False
usr_0221,ser_0339,2024-08-22,1,True
usr_0221,ser_1437,2024-07-25,2,False
usr_0221,ser_0140,2024-12-13,4,True
usr_0221,ser_1383,2024-02-29,4,False
usr_0221,ser_2967,2024-07-26,4,True
usr_0221,ser_1092,2024-03-08,3,True
usr_0222,ser_2203,2025-02-18,4,False
usr_0222,ser_0198,2024-03-23,4,False
usr_0222,ser_2775,2025-03-15,5,True
usr_0222,ser_0690,2025-01-06,1,True
usr_0223,ser_1639,2024-09-15,2,True
usr_0223,ser_0648,2024-03-26,4,True
usr_0223,ser_2158,2024-09-06,4,True
usr_0223,ser_0286,2024-05-25,2,False
usr_0223,ser_0998,2024-08-11,4,False
usr_0224,ser_2005,2025-01-22,3,True
usr_0224,ser_0496,2025-04-14,3,True
usr_0224,ser_0562,2025-03-03,2,True
usr_0224,ser_2589,2024-04-21,5,True
usr_0224,ser_1271,2024-10-31,2,False
usr_0225,ser_0892,2024-09-25,4,True
usr_0225,ser_2257,2025-02-09,3,False
usr_0225,ser_0704,2025-03-19,2,True
usr_0225,ser_1335,2024-08-09,4,True
usr_0225,ser_0865,2024-03-20,1,False
usr_0226,ser_0857,2025-02-01,3,True
usr_0226,ser_1340,2025-04-21,3,True
usr_0226,ser_2978,2024-01-28,3,False
usr_0226,ser_1557,2024-11-30,1,False
usr_0227,ser_2474,2024-12-29,1,False
usr_0227,ser_2724,2024-03-30,2,True
usr_0227,ser_1741,2024-02-19,4,False
usr_0227,ser_2151,2025-03-27,5,True
usr_0227,ser_1286,2024-04-29,5,True
usr_0227,ser_0433,2024-02-21,3,False
usr_0228,ser_0357,2025-04-14,5,True
usr_0228,ser_2620,2024-01-20,2,False
usr_0228,ser_1462,2024-01-05,5,True
usr_0228,ser_0326,2024-07-15,5,False
usr_0228,ser_2385,2024-01-29,3,True
usr_0228,ser_1768,2025-03-27,3,True
usr_0228,ser_0947,2024-02-10,1,True
usr_0228,ser_0999,2024-01-21,4,True
usr_0228,ser_2279,2024-01-28,4,False
usr_0228,ser_0810,2024-05-21,4,False
usr_0229,ser_1478,2024-10-31,5,False
usr_0229,ser_2311,2024-11-26,5,False
usr_0230,ser_2879,2024-06-27,5,True
usr_0230,ser_0746,2024-09-11,5,True
usr_0230,ser_1991,2024-03-22,1,True
usr_0230,ser_2825,2024-07-23,5,False
usr_0230,ser_0485,2024-04-10,4,False
usr_0231,ser_2928,2024-08-19,4,True
usr_0231,ser_1918,2024-10-10,1,False
usr_0231,ser_2624,2025-02-26,2,False
usr_0231,ser_0464,2024-05-23,3,True
usr_0232,ser_0503,2024-06-19,2,False
usr_0232,ser_2951,2025-02-16,5,False
usr_0232,ser_1490,2024-02-01,4,False
usr_0232,ser_0683,2024-04-19,2,False
usr_0232,ser_2810,2024-01-14,2,True
usr_0232,ser_2778,2024-02-21,3,False
usr_0232,ser_1139,2025-04-29,1,True
usr_0232,ser_0614,2024-05-18,1,True
usr_0233,ser_0874,2024-07-12,4,False
usr_0233,ser_0266,2025-01-07,4,True
usr_0233,ser_1165,2024-10-07,1,True
usr_0233,ser_0944,2024-10-01,2,False
usr_0233,ser_1645,2025-01-06,4,False
usr_0233,ser_2930,2024-04-04,3,False
usr_0233,ser_1401,2025-01-24,5,False
usr_0233,ser_2012,2024-06-08,4,True
usr_0234,ser_1259,2024-01-31,3,False
usr_0234,ser_0317,2024-03-07,4,True
usr_0234,ser_1316,2025-01-21,4,True
usr_0234,ser_2360,2024-02-08,4,True
usr_0234,ser_0528,2024-02-05,5,True
usr_0234,ser_2525,2024-06-10,1,False
usr_0234,ser_2747,2024-02-23,3,False
usr_0235,ser_2272,2024-06-11,5,True
usr_0235,ser_1947,2024-07-14,3,True
usr_0235,ser_2502,2025-01-03,4,True
usr_0236,ser_0515,2024-09-09,1,False
usr_0236,ser_0095,2024-11-30,1,True
usr_0237,ser_0045,2024-08-06,3,False
usr_0237,ser_1836,2025-02-01,5,True
usr_0237,ser_1257,2024-09-06,4,True
usr_0237,ser_0605,2025-03-18,4,False
usr_0238,ser_2529,2024-07-19,1,False
usr_0238,ser_2533,2025-01-25,4,True
usr_0238,ser_0486,2024-10-25,5,True
usr_0238,ser_1575,2024-09-28,3,False
usr_0239,ser_0741,2024-04-03,1,True
usr_0239,ser_2869,2025-02-16,4,False
usr_0239,ser_2082,2024-04-19,3,True
usr_0239,ser_0066,2024-03-02,5,False
usr_0239,ser_2722,2024-03-26,4,False
usr_0239,ser_1734,2024-11-18,3,True
usr_0240,ser_0696,2025-04-04,2,True
usr_0240,ser_0310,2024-12-12,2,False
usr_0240,ser_2084,2024-02-06,1,False
usr_0240,ser_1700,2024-11-18,5,False
usr_0241,ser_0934,2024-05-07,3,True
usr_0241,ser_0129,2024-11-04,5,True
usr_0241,ser_0054,2024-06-20,4,True
usr_0241,ser_0121,2025-04-17,4,False
usr_0241,ser_0830,2024-02-21,2,True
usr_0241,ser_2735,2024-02-02,1,False
usr_0241,ser_2898,2024-01-22,1,False
usr_0241,ser_1291,2024-07-20,4,True
usr_0241,ser_2276,2024-01-29,1,False
usr_0241,ser_2208,2025-04-11,1,True
usr_0242,ser_2069,2024-05-06,3,False
usr_0242,ser_1988,2024-02-26,4,True
usr_0242,ser_0038,2024-04-05,5,True
usr_0242,ser_2486,2025-03-01,2,True
usr_0242,ser_1974,2024-12-28,2,False
usr_0242,ser_2452,2024-11-22,5,False
usr_0242,ser_1928,2024-04-18,3,False
usr_0242,ser_1807,2024-11-16,2,True
usr_0243,ser_2955,2024-11-04,4,False
usr_0243,ser_2001,2024-05-07,5,False
usr_0243,ser_0589,2024-05-02,5,True
usr_0244,ser_2334,2025-03-16,3,True
usr_0244,ser_1328,2025-01-11,3,False
usr_0244,ser_2146,2025-04-30,1,True
usr_0244,ser_1938,2024-06-01,3,False
usr_0244,ser_1375,2024-12-15,2,True
usr_0244,ser_1394,2024-05-14,1,True
usr_0244,ser_0560,2025-01-04,2,True
usr_0245,ser_2830,2025-02-10,1,True
usr_0245,ser_0563,2025-04-19,4,True
usr_0245,ser_1828,2024-03-16,1,True
usr_0245,ser_0813,2025-04-26,3,False
usr_0245,ser_2596,2025-04-15,5,False
usr_0245,ser_2427,2025-02-07,1,True
usr_0245,ser_0511,2024-11-16,2,True
usr_0245,ser_1846,2024-10-06,4,True
usr_0245,ser_2207,2024-01-08,1,True
usr_0245,ser_0972,2024-01-06,3,True
usr_0246,ser_0918,2025-02-17,2,True
usr_0246,ser_2824,2024-08-24,1,True
usr_0246,ser_2412,2025-02-17,5,False
usr_0246,ser_1435,2024-07-28,5,False
usr_0246,ser_0574,2024-02-16,5,False
usr_0246,ser_2277,2025-02-23,4,False
usr_0246,ser_0546,2024-02-03,1,False
usr_0246,ser_0106,2025-02-11,2,True
usr_0246,ser_0104,2024-11-21,1,True
usr_0246,ser_0315,2025-03-18,3,True
usr_0247,ser_0155,2025-04-05,3,False
usr_0247,ser_0149,2024-04-24,1,False
usr_0247,ser_0890,2024-12-10,5,True
usr_0247,ser_2418,2025-03-15,3,True
usr_0247,ser_1919,2024-05-05,2,True
usr_0248,ser_0906,2024-12-20,2,True
usr_0248,ser_0265,2024-03-22,4,True
usr_0248,ser_2652,2024-04-09,4,True
usr_0248,ser_1525,2024-03-08,3,True
usr_0248,ser_2818,2025-01-26,2,False
usr_0249,ser_1036,2024-12-15,1,False
usr_0249,ser_1201,2024-12-04,5,True
usr_0249,ser_2338,2024-01-29,2,False
usr_0249,ser_0800,2024-08-02,4,True
usr_0249,ser_1829,2024-02-05,5,False
usr_0250,ser_0668,2024-02-25,1,True
usr_0250,ser_1735,2024-11-07,1,False
usr_0250,ser_0515,2024-01-09,3,False
usr_0250,ser_0318,2024-12-01,1,False
usr_0250,ser_2246,2024-01-18,1,False
usr_0251,ser_1022,2024-02-03,2,True
usr_0251,ser_0892,2024-06-24,5,True
usr_0251,ser_1027,2024-03-29,1,False
usr_0251,ser_1819,2024-02-05,5,True
usr_0251,ser_2414,2024-05-27,3,False
usr_0251,ser_2182,2024-08-24,4,False
usr_0251,ser_1489,2024-04-23,5,False
usr_0251,ser_0724,2024-04-10,2,True
usr_0251,ser_1149,2024-01-03,3,False
usr_0251,ser_0507,2025-03-31,4,False
usr_0252,ser_0925,2024-06-15,3,True
usr_0252,ser_0605,2024-07-06,2,True
usr_0252,ser_1663,2025-02-28,3,False
usr_0252,ser_2649,2025-04-09,5,True
usr_0252,ser_0930,2024-07-19,5,True
usr_0252,ser_0480,2024-04-30,4,True
usr_0252,ser_2379,2025-01-24,2,True
usr_0252,ser_0861,2024-08-05,3,False
usr_0252,ser_2492,2024-04-06,3,False
usr_0253,ser_2001,2024-05-29,2,True
usr_0253,ser_1145,2024-02-14,4,True
usr_0253,ser_0571,2024-11-29,2,True
usr_0253,ser_2892,2024-11-23,2,False
usr_0253,ser_2131,2024-12-16,4,True
usr_0254,ser_1166,2024-08-10,4,True
usr_0254,ser_1892,2024-10-15,5,True
usr_0254,ser_0876,2024-11-23,2,False
usr_0254,ser_0242,2024-10-01,4,True
usr_0254,ser_2096,2024-02-06,1,True
usr_0254,ser_1782,2025-01-26,3,False
usr_0255,ser_2889,2025-01-29,2,True
usr_0255,ser_0560,2025-02-10,2,True
usr_0255,ser_1415,2024-04-06,2,True
usr_0255,ser_0208,2024-11-13,5,False
usr_0255,ser_2564,2025-03-13,1,False
usr_0256,ser_1404,2025-01-08,5,False
usr_0256,ser_1297,2024-05-19,5,False
usr_0256,ser_1866,2024-05-27,2,False
usr_0257,ser_1183,2024-10-17,4,False
usr_0257,ser_2561,2024-04-20,1,True
usr_0257,ser_2303,2024-10-31,1,True
usr_0258,ser_1147,2024-12-25,1,False
usr_0258,ser_0844,2024-02-14,4,True
usr_0258,ser_2519,2024-09-12,3,True
usr_0258,ser_1150,2024-08-30,5,False
usr_0258,ser_0457,2025-03-24,3,True
usr_0258,ser_0889,2025-01-22,4,False
usr_0258,ser_1169,2025-02-10,3,False
usr_0258,ser_1728,2024-01-05,4,True
usr_0258,ser_2552,2024-04-27,1,True
usr_0259,ser_1033,2024-12-22,3,True
usr_0259,ser_0866,2024-10-09,1,True
usr_0259,ser_0906,2024-04-13,2,False
usr_0259,ser_2738,2025-03-26,3,True
usr_0260,ser_2647,2024-02-19,4,True
usr_0260,ser_2502,2024-03-15,1,True
usr_0260,ser_1851,2025-01-26,5,False
usr_0260,ser_0185,2024-03-09,4,False
usr_0260,ser_1342,2025-03-12,3,True
usr_0260,ser_0492,2024-01-24,5,False
usr_0260,ser_1270,2024-11-29,3,True
usr_0261,ser_2602,2024-02-12,4,False
usr_0261,ser_0892,2024-03-19,2,False
usr_0261,ser_1996,2024-12-31,4,False
usr_0261,ser_2476,2024-07-06,4,False
usr_0261,ser_2182,2025-04-12,2,True
usr_0262,ser_2508,2024-09-19,3,False
usr_0262,ser_0059,2024-10-26,4,True
usr_0262,ser_0203,2024-08-04,4,True
usr_0262,ser_0708,2024-02-12,1,True
usr_0262,ser_2272,2024-05-15,3,False
usr_0262,ser_2888,2025-04-07,4,True
usr_0262,ser_1241,2024-10-02,5,False
usr_0262,ser_1339,2024-08-13,3,False
usr_0263,ser_2068,2024-09-10,5,False
usr_0263,ser_2083,2024-08-22,4,True
usr_0263,ser_0982,2024-04-11,2,True
usr_0263,ser_2397,2024-06-03,4,False
usr_0264,ser_1051,2024-01-25,4,False
usr_0264,ser_0834,2024-12-14,4,True
usr_0264,ser_1597,2024-12-21,3,False
usr_0264,ser_0167,2024-04-01,2,False
usr_0265,ser_2848,2024-02-06,1,False
usr_0265,ser_0384,2024-12-19,4,True
usr_0265,ser_1380,2024-06-16,4,False
usr_0265,ser_1419,2024-02-22,4,True
usr_0265,ser_2094,2024-03-01,1,False
usr_0265,ser_1001,2024-04-18,2,False
usr_0265,ser_0620,2024-06-15,3,False
usr_0265,ser_2736,2024-09-15,1,True
usr_0265,ser_0522,2024-03-01,1,False
usr_0265,ser_2877,2025-04-07,3,True
usr_0266,ser_2382,2024-02-23,2,False
usr_0266,ser_0345,2025-01-30,2,False
usr_0266,ser_0261,2025-04-13,3,True
usr_0266,ser_1879,2024-06-01,3,False
usr_0266,ser_2420,2024-05-16,5,False
usr_0267,ser_2356,2024-03-10,4,False
usr_0267,ser_1857,2025-04-23,1,True
usr_0267,ser_1880,2024-12-15,2,True
usr_0267,ser_0880,2024-04-01,4,True
usr_0268,ser_2365,2024-02-24,3,True
usr_0268,ser_1259,2024-03-08,3,True
usr_0268,ser_2942,2024-10-10,4,False
usr_0268,ser_2941,2024-01-03,2,False
usr_0268,ser_1000,2024-02-14,4,True
usr_0268,ser_0371,2025-03-20,4,False
usr_0268,ser_1420,2024-08-23,3,True
usr_0269,ser_1447,2025-02-26,5,True
usr_0269,ser_0622,2025-04-12,1,True
usr_0270,ser_0693,2024-06-29,1,False
usr_0270,ser_2311,2024-06-29,2,False
usr_0271,ser_1813,2025-03-02,4,False
usr_0271,ser_2503,2024-01-13,1,True
usr_0272,ser_0322,2025-03-31,5,True
usr_0272,ser_1443,2024-06-12,2,False
usr_0272,ser_1495,2025-03-16,2,True
usr_0272,ser_0457,2025-04-10,4,True
usr_0272,ser_0143,2024-11-11,3,False
usr_0272,ser_2659,2024-05-15,2,False
usr_0272,ser_0338,2024-12-10,2,True
usr_0272,ser_2117,2025-02-27,3,False
usr_0272,ser_2508,2024-08-28,4,False
usr_0272,ser_1579,2024-03-03,3,True
usr_0273,ser_0099,2025-02-06,3,False
usr_0273,ser_2174,2025-01-26,3,True
usr_0273,ser_1046,2024-08-14,2,True
usr_0273,ser_1725,2024-10-17,5,True
usr_0273,ser_2126,2024-08-22,3,False
usr_0273,ser_1382,2024-10-26,4,False
usr_0273,ser_0470,2025-01-16,5,False
usr_0273,ser_1191,2024-01-17,5,True
usr_0273,ser_1494,2024-04-04,2,False
usr_0273,ser_2234,2024-03-24,5,True
usr_0274,ser_1676,2024-08-22,5,False
usr_0274,ser_0465,2024-05-20,1,False
usr_0274,ser_0840,2024-10-03,2,True
usr_0274,ser_2696,2024-10-04,2,False
usr_0274,ser_0350,2024-01-07,1,False
usr_0274,ser_0278,2024-10-16,4,False
usr_0274,ser_2047,2024-06-03,5,True
usr_0275,ser_1057,2024-05-17,5,True
usr_0275,ser_2116,2025-01-17,2,True
usr_0275,ser_0832,2024-03-27,3,True
usr_0275,ser_0266,2024-02-12,3,True
usr_0275,ser_2109,2024-10-22,4,False
usr_0275,ser_0087,2024-08-25,5,True
usr_0276,ser_0451,2024-04-03,5,False
usr_0276,ser_1102,2024-11-19,4,True
usr_0276,ser_1120,2025-02-11,5,False
usr_0277,ser_2124,2024-03-11,1,True
usr_0277,ser_1492,2024-06-21,5,True
usr_0278,ser_2487,2024-10-16,3,True
usr_0278,ser_1277,2025-03-11,3,True
usr_0278,ser_1214,2024-03-15,3,True
usr_0278,ser_2928,2024-06-14,5,True
usr_0278,ser_1101,2024-06-25,5,True
usr_0278,ser_2220,2024-05-04,3,True
usr_0278,ser_1394,2024-05-11,4,True
usr_0278,ser_1100,2024-03-21,5,False
usr_0278,ser_0844,2025-03-20,3,True
usr_0279,ser_0674,2025-01-20,1,True
usr_0279,ser_2760,2024-01-22,4,True
usr_0279,ser_2673,2024-10-14,2,True
usr_0279,ser_1944,2025-03-08,5,True
usr_0280,ser_0886,2024-11-04,3,True
usr_0280,ser_1978,2024-06-20,2,True
usr_0281,ser_2566,2024-04-20,2,True
usr_0281,ser_1453,2025-01-24,3,True
usr_0281,ser_1106,2024-10-19,2,False
usr_0281,ser_0486,2025-01-01,2,False
usr_0281,ser_0357,2025-04-19,5,False
usr_0281,ser_2174,2024-07-02,5,True
usr_0281,ser_1726,2025-01-14,5,True
usr_0282,ser_1475,2024-08-10,4,True
usr_0282,ser_1110,2024-10-04,1,True
usr_0282,ser_0817,2024-02-17,4,True
usr_0283,ser_2006,2024-05-25,1,False
usr_0283,ser_0083,2024-11-24,4,False
usr_0283,ser_0881,2024-06-17,5,True
usr_0284,ser_2374,2024-12-16,5,True
usr_0284,ser_2457,2024-12-23,3,False
usr_0284,ser_0257,2024-01-26,3,False
usr_0284,ser_2377,2024-08-25,5,True
usr_0284,ser_0946,2024-10-27,1,False
usr_0284,ser_2066,2025-02-07,3,False
usr_0285,ser_2511,2025-02-20,1,False
usr_0285,ser_1870,2025-01-05,3,True
usr_0285,ser_0846,2024-08-27,1,True
usr_0285,ser_0023,2024-11-26,4,True
usr_0285,ser_2809,2024-12-22,3,True
usr_0286,ser_0402,2024-03-12,4,True
usr_0286,ser_2666,2024-04-19,2,False
usr_0286,ser_0324,2024-12-07,1,True
usr_0286,ser_0879,2024-12-16,3,False
usr_0286,ser_0940,2024-06-30,4,False
usr_0287,ser_0002,2024-05-20,5,True
usr_0287,ser_2207,2025-03-14,4,False
usr_0287,ser_1779,2025-03-12,2,True
usr_0287,ser_1242,2024-08-02,1,False
usr_0287,ser_1879,2024-12-01,4,False
usr_0287,ser_0599,2024-08-06,2,True
usr_0287,ser_0246,2024-03-14,1,False
usr_0287,ser_1248,2025-02-10,3,True
usr_0287,ser_2204,2024-01-14,3,True
usr_0287,ser_2672,2024-12-13,2,True
usr_0288,ser_2877,2024-07-28,5,True
usr_0288,ser_1671,2024-05-19,5,False
usr_0288,ser_1095,2024-04-28,1,True
usr_0288,ser_1476,2024-03-04,1,False
usr_0288,ser_2424,2024-05-01,5,True
usr_0288,ser_1325,2024-08-30,5,False
usr_0289,ser_0380,2025-03-09,2,True
usr_0289,ser_0718,2025-03-05,5,False
usr_0289,ser_2451,2025-02-22,3,False
usr_0289,ser_1088,2024-04-01,1,True
usr_0290,ser_1212,2025-03-07,1,True
usr_0290,ser_1421,2024-11-08,5,True
usr_0290,ser_0960,2024-09-21,5,False
usr_0291,ser_2555,2024-02-29,1,True
usr_0291,ser_2486,2025-04-12,5,True
usr_0292,ser_2373,2025-01-09,4,False
usr_0292,ser_1078,2025-03-03,5,True
usr_0292,ser_2119,2024-04-04,2,False
usr_0292,ser_0198,2024-11-12,1,False
usr_0292,ser_0678,2024-07-07,5,False
usr_0292,ser_2913,2025-04-20,4,False
usr_0293,ser_2713,2024-05-01,5,False
usr_0293,ser_2565,2024-01-12,3,True
usr_0293,ser_0413,2024-02-17,3,False
usr_0293,ser_1190,2024-11-25,5,False
usr_0293,ser_0317,2024-07-15,5,True
usr_0293,ser_0761,2025-02-21,1,True
usr_0293,ser_0776,2024-01-13,2,True
usr_0294,ser_1534,2024-10-27,3,False
usr_0294,ser_0310,2024-12-31,4,False
usr_0295,ser_1627,2024-01-18,4,False
usr_0295,ser_1232,2024-02-03,5,False
usr_0295,ser_1184,2024-01-24,2,False
usr_0295,ser_0141,2025-04-30,2,True
usr_0295,ser_2334,2024-01-29,4,False
usr_0295,ser_2009,2024-08-29,1,True
usr_0295,ser_0231,2025-04-20,4,False
usr_0295,ser_0543,2025-01-21,5,False
usr_0295,ser_2286,2024-03-12,1,True
usr_0295,ser_0506,2024-10-18,1,False
usr_0296,ser_1399,2024-06-30,2,True
usr_0296,ser_1117,2024-01-07,2,False
usr_0296,ser_0687,2024-01-08,1,False
usr_0296,ser_2765,2024-09-15,4,True
usr_0296,ser_2568,2025-01-09,5,False
usr_0296,ser_1965,2024-06-13,3,True
usr_0296,ser_1359,2025-02-19,2,True
usr_0297,ser_2517,2024-11-10,2,True
usr_0297,ser_0726,2025-02-06,4,True
usr_0297,ser_0882,2024-07-27,3,True
usr_0297,ser_2899,2024-04-28,2,False
usr_0297,ser_0003,2025-02-20,5,True
usr_0297,ser_1869,2024-04-07,1,True
usr_0297,ser_0639,2024-07-03,2,True
usr_0298,ser_1239,2024-01-14,1,False
usr_0298,ser_2989,2024-02-16,1,False
usr_0298,ser_0686,2025-01-24,4,True
usr_0298,ser_1020,2024-06-29,3,False
usr_0298,ser_0929,2024-12-21,1,False
usr_0298,ser_1024,2025-01-27,3,False
usr_0298,ser_1110,2024-08-10,5,False
usr_0298,ser_0846,2024-06-21,5,False
usr_0299,ser_0909,2024-08-05,5,False
usr_0299,ser_0745,2024-03-03,2,False
usr_0299,ser_1507,2024-03-13,2,False
usr_0299,ser_0880,2025-01-26,1,False
usr_0300,ser_0592,2024-11-08,2,True
usr_0300,ser_2084,2024-11-17,4,True
usr_0300,ser_0550,2024-10-20,5,True
usr_0300,ser_2638,2025-03-05,4,False
usr_0300,ser_2781,2025-03-08,5,True
usr_0300,ser_2476,2024-09-03,5,False
usr_0300,ser_1598,2025-01-19,2,True
usr_0301,ser_1082,2025-03-03,3,False
usr_0301,ser_2404,2024-01-07,1,False
usr_0301,ser_0174,2024-09-08,3,False
usr_0301,ser_1102,2024-02-27,5,True
usr_0301,ser_2210,2024-07-04,5,True
usr_0301,ser_1791,2024-09-07,5,True
usr_0301,ser_0124,2024-03-21,1,False
usr_0301,ser_0036,2024-09-22,5,True
usr_0302,ser_2741,2025-02-06,2,True
usr_0302,ser_0644,2024-02-23,5,True
usr_0302,ser_1079,2024-07-12,5,True
usr_0302,ser_2321,2024-10-20,4,False
usr_0302,ser_2849,2024-05-28,4,True
usr_0302,ser_2598,2024-04-09,1,True
usr_0302,ser_1940,2024-05-28,2,True
usr_0303,ser_1637,2024-02-05,4,True
usr_0303,ser_1495,2024-02-26,5,True
usr_0303,ser_2313,2024-11-18,5,False
usr_0303,ser_0646,2024-03-19,3,False
usr_0303,ser_0589,2024-01-28,1,True
usr_0303,ser_2778,2025-03-03,5,True
usr_0303,ser_1670,2024-04-11,3,True
usr_0303,ser_1661,2024-03-20,2,True
usr_0303,ser_0879,2024-02-29,2,True
usr_0303,ser_1051,2024-04-05,5,True
usr_0304,ser_1237,2024-04-11,2,False
usr_0304,ser_1613,2024-01-24,2,True
usr_0304,ser_0059,2025-02-17,5,True
usr_0304,ser_0076,2024-07-04,3,False
usr_0305,ser_1147,2024-04-29,3,False
usr_0305,ser_2120,2024-06-28,2,False
usr_0305,ser_2737,2024-03-23,1,True
usr_0305,ser_1745,2024-07-14,2,True
usr_0305,ser_2871,2024-02-07,2,True
usr_0305,ser_1275,2024-05-02,4,False
usr_0305,ser_2779,2024-01-08,4,True
usr_0305,ser_1023,2025-02-08,5,False
usr_0305,ser_1368,2024-05-17,4,False
usr_0305,ser_0354,2024-03-28,5,True
usr_0306,ser_2724,2024-04-13,5,False
