plataforma_id,serie_id,fechaDisponible,exclusiva,regiones
plat_005,ser_1404,2024-09-25,False,UK|FR
plat_014,ser_1404,2019-05-12,True,US|BR|PE
plat_019,ser_1404,2021-08-20,True,AR|PE|BR|DE|US
plat_017,ser_1405,2025-01-19,False,FR|AR|ES|GT|UK
plat_006,ser_1405,2022-07-29,True,US|UK|MX|AR|CO|ES
plat_001,ser_1406,2024-04-11,True,MX|ES|BR|CO|GT|UK
plat_018,ser_1407,2018-07-06,False,CO|DE|GT|FR|PE
plat_006,ser_1407,2018-05-13,False,BR|ES|JP|CL|CO
plat_004,ser_1407,2018-03-16,False,GT|AR|JP|BR
plat_012,ser_1408,2022-06-21,False,ES|CL
plat_003,ser_1409,2020-09-19,False,BR|CO|AR|US
plat_011,ser_1409,2021-04-22,False,UK|ES|CO|MX|JP|US
plat_017,ser_1410,2023-05-28,True,CO|UK|FR|PE|US|AR
plat_026,ser_1410,2018-09-29,False,CL|CO|GT|PE
plat_007,ser_1410,2022-01-30,False,FR|PE|DE|US
plat_001,ser_1411,2019-07-28,False,UK|US|BR
plat_004,ser_1411,2020-06-11,True,BR|DE
plat_022,ser_1411,2024-09-12,False,CL|US|AR
plat_023,ser_1412,2019-06-15,False,DE|MX|CO|JP
plat_010,ser_1413,2021-07-26,True,GT|DE|MX|BR|JP|PE
plat_019,ser_1413,2023-08-20,False,MX|FR
plat_009,ser_1413,2018-05-13,False,PE|ES|DE
plat_022,ser_1414,2020-04-01,False,DE|BR|PE|CO|JP|CL
plat_011,ser_1414,2023-03-25,False,FR|GT|CL|DE
plat_030,ser_1415,2020-01-08,False,GT|ES
plat_028,ser_1416,2023-01-28,False,DE|MX|CO|GT|ES|PE
plat_010,ser_1416,2022-06-17,False,MX|JP|AR|DE|PE
plat_013,ser_1416,2023-06-06,True,DE|JP|CO|FR
plat_017,ser_1417,2019-09-13,False,UK|CO|JP|PE
plat_010,ser_1417,2021-06-21,True,JP|ES|US|MX|CO
plat_022,ser_1418,2019-04-07,True,ES|GT|US|PE
plat_018,ser_1419,2020-07-26,False,JP|CL|US
plat_021,ser_1420,2021-05-26,False,JP|MX|CO
plat_028,ser_1420,2023-10-11,True,GT|CL|CO
plat_008,ser_1420,2020-09-19,False,CL|UK|DE
plat_020,ser_1421,2022-12-12,False,US|MX
plat_004,ser_1421,2023-02-17,False,GT|PE|DE|JP
plat_005,ser_1422,2019-01-16,False,US|ES|PE|DE
plat_003,ser_1423,2022-07-09,False,US|GT|BR
plat_019,ser_1424,2024-03-04,True,MX|US|ES|JP|DE|BR
plat_002,ser_1424,2018-09-05,True,GT|PE|MX|ES
plat_003,ser_1424,2018-02-06,False,CL|FR|UK|CO
plat_012,ser_1425,2021-09-06,True,DE|FR|CL|BR|AR
plat_027,ser_1425,2021-12-18,False,JP|MX|PE
plat_021,ser_1425,2018-02-07,False,BR|AR|DE|PE|CL|GT
plat_018,ser_1426,2018-09-16,True,UK|BR|US
plat_016,ser_1426,2022-05-30,True,DE|MX|US|UK|PE|AR
plat_006,ser_1427,2023-05-10,False,UK|DE
plat_029,ser_1427,2024-01-27,True,AR|ES|CO
plat_007,ser_1428,2018-11-18,False,AR|GT|BR
plat_009,ser_1428,2018-03-20,False,MX|AR|PE|BR|GT|CL
plat_007,ser_1429,2022-02-06,True,UK|FR|GT|AR
plat_003,ser_1429,2023-03-22,True,ES|BR|CO|FR|GT
plat_018,ser_1429,2018-03-14,False,PE|BR|DE
plat_023,ser_1430,2024-08-03,True,US|CL|GT|AR|ES|BR
plat_013,ser_1430,2024-02-24,False,CO|JP|ES|CL|FR|BR
plat_003,ser_1430,2025-03-15,False,ES|JP|UK|CO|PE
plat_030,ser_1431,2021-02-17,True,ES|AR|BR|FR|GT|CO
plat_009,ser_1432,2019-09-23,True,UK|ES
plat_023,ser_1433,2022-08-21,False,PE|US|CO
plat_020,ser_1433,2018-06-03,False,MX|PE|DE|JP|BR
plat_030,ser_1433,2023-12-11,False,DE|JP|ES|FR|CO|GT
plat_013,ser_1434,2021-10-04,False,MX|CL|BR|AR|GT|UK
plat_005,ser_1434,2024-11-15,False,US|UK|FR|CO|GT
plat_020,ser_1435,2024-06-07,True,JP|ES
plat_007,ser_1435,2023-09-27,True,US|MX
plat_021,ser_1435,2024-04-14,True,GT|FR
plat_021,ser_1436,2025-03-15,True,CL|GT
plat_002,ser_1436,2021-10-24,False,FR|AR|GT
plat_012,ser_1436,2021-04-17,False,AR|DE
plat_019,ser_1437,2019-01-01,False,ES|US|CO|AR|UK
plat_001,ser_1437,2023-05-31,True,CO|CL|FR
plat_006,ser_1437,2020-11-24,True,MX|JP|CO|ES|UK|GT
plat_027,ser_1438,2019-05-06,True,JP|CO|US|AR|PE|BR
plat_015,ser_1438,2024-09-14,False,GT|PE|UK|CO|DE|FR
plat_011,ser_1438,2019-09-12,False,UK|CL
plat_030,ser_1439,2018-10-29,False,CO|DE|JP|BR|AR|MX
plat_016,ser_1439,2018-12-18,False,CL|ES|UK|CO|AR
plat_024,ser_1439,2024-06-05,False,CO|DE|UK|MX|CL|FR
plat_026,ser_1440,2018-01-01,True,CL|FR|GT|US|UK
plat_003,ser_1440,2019-04-02,False,GT|DE|US|AR|BR
plat_007,ser_1441,2018-12-04,True,AR|FR|GT
plat_016,ser_1442,2023-06-07,False,CO|CL|DE|BR|AR
plat_011,ser_1442,2019-08-21,True,PE|CL|DE|FR|AR|BR
plat_027,ser_1442,2018-09-05,False,CO|GT
plat_017,ser_1443,2018-09-15,False,DE|ES|MX|US
plat_022,ser_1444,2018-01-02,True,CL|CO
plat_027,ser_1445,2021-06-08,True,DE|MX|UK|GT|BR
plat_028,ser_1445,2020-03-24,False,JP|ES|AR|US|CL|BR
plat_018,ser_1446,2020-05-03,True,BR|ES|AR
plat_019,ser_1446,2022-06-30,True,CO|US|ES|MX
plat_021,ser_1446,2023-05-26,False,ES|BR
plat_018,ser_1447,2020-09-07,False,CO|JP|UK|MX|US|ES
plat_005,ser_1448,2024-04-18,False,BR|PE|ES|JP|MX|CO
plat_028,ser_1448,2021-02-27,True,BR|JP|UK|ES
plat_001,ser_1448,2022-01-02,True,CL|US|BR|PE
plat_030,ser_1449,2019-01-22,False,GT|DE|CL
plat_022,ser_1449,2019-03-20,True,JP|CO|BR|GT|AR
plat_004,ser_1449,2020-01-20,False,UK|MX|ES|BR
plat_023,ser_1450,2022-04-04,False,CL|FR|AR|GT|UK|MX
plat_009,ser_1451,2022-03-10,True,DE|ES|FR|US|CO|PE
plat_017,ser_1452,2020-03-17,False,US|CL|GT|BR
plat_013,ser_1453,2018-04-29,False,FR|AR
plat_023,ser_1454,2024-04-04,True,DE|GT
plat_009,ser_1454,2024-01-21,False,DE|CL
plat_023,ser_1455,2018-12-25,True,MX|ES|JP|PE|AR|US
plat_012,ser_1455,2023-06-16,False,CO|GT|UK|US|AR
plat_030,ser_1456,2024-02-20,True,GT|JP|CL|MX
plat_001,ser_1456,2022-07-07,True,DE|GT|US|ES|BR
plat_015,ser_1456,2024-03-11,True,DE|JP|CL|PE|ES
plat_010,ser_1457,2020-05-09,True,DE|CL|JP|MX
plat_002,ser_1457,2019-03-17,False,UK|BR|GT|PE
plat_013,ser_1457,2022-12-15,False,UK|PE|JP|CO|CL
plat_010,ser_1458,2020-08-03,True,BR|AR|CO
plat_007,ser_1458,2022-03-16,False,PE|US
plat_015,ser_1459,2024-12-04,True,CL|ES|DE|AR|MX
plat_030,ser_1460,2018-10-24,True,JP|ES
plat_021,ser_1460,2021-07-11,True,JP|PE|BR|GT|CO
plat_023,ser_1461,2025-02-06,True,US|ES|JP|CL
plat_024,ser_1462,2019-09-20,True,JP|ES|CO|PE|MX|AR
plat_022,ser_1462,2022-08-31,False,CL|CO|MX|AR|PE
plat_018,ser_1463,2022-06-16,False,PE|CO|JP|FR|DE|GT
plat_003,ser_1464,2024-05-10,False,BR|CO|CL|US|ES
plat_028,ser_1464,2021-01-24,True,AR|CL|UK
plat_005,ser_1464,2018-03-31,True,UK|FR|CL|PE
plat_014,ser_1465,2022-10-10,False,MX|CO
plat_018,ser_1466,2018-08-24,True,DE|GT
plat_019,ser_1466,2018-04-08,True,CO|DE|PE|GT|UK|ES
plat_002,ser_1467,2025-04-10,False,AR|CL
plat_026,ser_1467,2023-05-20,True,JP|MX|ES
plat_014,ser_1467,2023-09-25,False,JP|MX|FR|GT|ES|DE
plat_030,ser_1468,2021-11-01,True,ES|DE|PE|AR
plat_016,ser_1468,2020-07-16,False,ES|JP|DE
plat_016,ser_1469,2018-08-25,False,CO|BR
plat_024,ser_1470,2018-02-02,False,UK|FR|JP|AR|MX
plat_018,ser_1470,2019-10-13,False,ES|PE|DE|CO
plat_015,ser_1471,2020-08-24,True,JP|PE|CL|FR|CO
plat_002,ser_1471,2024-09-11,True,CL|PE
plat_012,ser_1471,2022-05-02,True,MX|DE|AR|CO|CL|ES
plat_006,ser_1472,2018-12-21,False,FR|MX|DE|UK|BR
plat_014,ser_1473,2022-06-14,False,GT|US|CL
plat_028,ser_1474,2020-06-15,False,AR|CO|BR|FR
plat_015,ser_1474,2022-09-30,True,AR|ES|CO|FR
plat_029,ser_1475,2024-04-22,False,MX|CL|PE|CO
plat_002,ser_1476,2018-09-18,False,AR|BR|CL|JP|PE|US
plat_001,ser_1476,2020-07-05,False,CO|DE|CL|MX|UK
plat_014,ser_1477,2018-08-16,False,CO|GT|AR|ES|UK|PE
plat_010,ser_1477,2022-01-11,True,CL|MX|FR|PE|DE|CO
plat_004,ser_1478,2020-10-27,True,UK|US
plat_006,ser_1479,2023-09-21,True,GT|CL|UK|MX|ES|AR
plat_002,ser_1479,2023-10-27,False,FR|GT
plat_013,ser_1479,2023-07-13,True,PE|DE|CO|ES|AR|US
plat_026,ser_1480,2021-05-07,True,AR|US|BR
plat_002,ser_1480,2018-05-30,False,MX|JP|GT|PE|US|DE
plat_005,ser_1480,2025-03-14,True,CO|UK|JP
plat_021,ser_1481,2021-02-24,True,AR|ES|DE|CL|BR
plat_028,ser_1481,2020-11-01,False,US|MX
plat_005,ser_1481,2018-01-05,True,JP|FR
plat_026,ser_1482,2020-06-22,True,US|CO|PE|MX
plat_006,ser_1483,2022-06-15,True,CO|BR|UK
plat_014,ser_1483,2020-02-08,False,CO|BR|DE|GT|FR|PE
plat_029,ser_1484,2023-01-07,False,ES|GT|PE
plat_016,ser_1484,2022-11-27,False,ES|UK|CO|AR
plat_018,ser_1484,2025-01-24,True,AR|JP|MX
plat_015,ser_1485,2024-09-13,False,CO|BR|GT|CL|ES
plat_012,ser_1485,2019-05-04,True,CO|GT|BR
plat_007,ser_1485,2024-03-06,True,CO|DE
plat_002,ser_1486,2023-06-08,False,CO|FR|US|JP|UK
plat_005,ser_1486,2018-05-29,True,AR|CO
plat_010,ser_1486,2020-11-28,False,US|MX|FR|AR
plat_018,ser_1487,2019-07-29,True,FR|CO|UK|JP
plat_021,ser_1487,2020-07-07,True,AR|BR|FR|CO|DE|JP
plat_025,ser_1487,2020-02-11,True,US|CL|CO|PE|GT
plat_016,ser_1488,2022-10-09,True,UK|CL|PE|CO|ES
plat_028,ser_1488,2023-10-18,False,DE|US|PE
plat_011,ser_1489,2020-06-26,True,BR|AR
plat_003,ser_1490,2022-03-28,False,AR|US
plat_028,ser_1491,2019-08-09,True,AR|US|FR
plat_019,ser_1491,2022-11-21,False,US|CL|AR|JP|DE
plat_013,ser_1492,2023-03-24,False,GT|PE|US|FR|JP
plat_006,ser_1492,2020-03-12,True,JP|CO|BR
plat_023,ser_1493,2018-07-15,False,CL|CO|DE|BR|PE
plat_015,ser_1493,2020-09-13,True,FR|JP|DE
plat_017,ser_1493,2019-01-14,True,CO|PE|BR|FR|ES|CL
plat_017,ser_1494,2024-11-29,True,PE|JP|FR|CL|MX|DE
plat_022,ser_1494,2020-04-18,False,AR|GT|JP|US
plat_009,ser_1495,2018-11-19,False,BR|JP|PE
plat_029,ser_1495,2018-08-18,True,DE|PE|CL|UK|CO
plat_030,ser_1496,2019-09-04,False,CL|US|BR
plat_022,ser_1496,2019-03-08,True,FR|GT
plat_007,ser_1497,2024-04-21,True,UK|BR|ES|DE|PE|US
plat_012,ser_1497,2018-08-03,True,CL|GT|MX|PE|US|UK
plat_018,ser_1498,2022-07-14,True,DE|MX|CL
plat_024,ser_1498,2022-05-17,False,GT|CO|JP|BR|US|MX
plat_021,ser_1498,2018-05-14,True,US|JP|CL|MX|BR|CO
plat_001,ser_1499,2019-05-26,True,FR|AR|MX|PE
plat_006,ser_1500,2023-12-23,True,ES|AR|CO
plat_008,ser_1500,2018-12-10,False,DE|MX|BR|JP
plat_009,ser_1500,2021-10-14,True,BR|AR|PE|UK|JP|CO
plat_003,ser_1501,2022-08-05,True,MX|GT|PE
plat_020,ser_1501,2022-09-30,False,FR|JP
plat_030,ser_1501,2019-02-27,True,AR|DE|UK|CO|BR|ES
plat_016,ser_1502,2019-08-14,True,ES|AR|US|PE
plat_022,ser_1502,2019-12-18,False,CL|MX|UK|PE
plat_004,ser_1502,2019-05-16,False,AR|GT|DE|CO
plat_001,ser_1503,2024-10-23,True,UK|US
plat_006,ser_1504,2024-09-21,True,UK|US|AR
plat_020,ser_1504,2019-02-14,True,US|CL|GT|FR
plat_009,ser_1505,2023-03-26,False,GT|US|DE|UK|MX
plat_010,ser_1506,2022-04-17,True,DE|MX|BR|PE|FR|GT
plat_030,ser_1506,2018-06-09,False,AR|CL|GT|MX|JP
plat_025,ser_1507,2025-03-30,True,ES|MX|UK|US|GT
plat_005,ser_1507,2022-08-06,True,BR|AR|GT|PE|DE
plat_004,ser_1508,2019-06-13,False,ES|FR|DE
plat_021,ser_1508,2022-09-09,True,CO|FR|CL
plat_009,ser_1509,2021-08-31,False,CL|GT|BR
plat_023,ser_1510,2020-04-28,False,DE|FR|ES
plat_029,ser_1510,2023-02-16,False,PE|US|CO|CL
plat_022,ser_1510,2022-06-09,False,JP|UK
plat_011,ser_1511,2021-06-08,False,ES|FR|DE|BR|AR|PE
plat_029,ser_1511,2024-06-17,False,CO|CL
plat_006,ser_1512,2024-08-07,True,CO|GT|PE
plat_010,ser_1512,2020-11-18,False,MX|US|DE|BR|AR
plat_027,ser_1513,2023-04-24,True,UK|US|PE|CO|MX
plat_005,ser_1513,2020-05-18,True,CO|ES|PE|BR|FR|US
plat_029,ser_1513,2019-09-16,True,ES|US|FR|CL|AR|UK
plat_030,ser_1514,2019-06-16,True,PE|BR|CO|JP|CL
plat_024,ser_1515,2019-01-02,False,US|AR|GT|UK|FR|MX
plat_017,ser_1516,2024-06-27,False,BR|US|AR|FR|CL
plat_014,ser_1516,2021-01-10,True,CO|JP
plat_030,ser_1516,2020-01-16,True,FR|PE|US|ES|DE
plat_023,ser_1517,2023-02-25,True,PE|US|UK|FR|JP|BR
plat_016,ser_1518,2023-02-19,False,DE|CL|UK|GT|US
plat_029,ser_1519,2021-10-22,True,DE|BR
plat_025,ser_1519,2024-01-05,True,PE|AR|UK|JP|CL
plat_002,ser_1520,2022-03-16,False,BR|MX|PE
plat_014,ser_1521,2024-11-10,True,BR|US|CO|FR
plat_021,ser_1521,2023-09-20,False,UK|JP|BR
plat_017,ser_1521,2018-03-31,True,MX|AR|UK|PE|GT|BR
plat_027,ser_1522,2019-11-25,False,ES|PE|CO|UK
plat_029,ser_1523,2021-08-07,False,US|DE|FR
plat_015,ser_1524,2024-04-10,True,PE|DE
plat_024,ser_1524,2024-03-04,True,US|BR|CO
plat_016,ser_1524,2021-10-26,False,US|JP
plat_004,ser_1525,2022-08-19,False,MX|DE|GT
plat_006,ser_1526,2019-05-07,False,MX|AR|ES|DE
plat_007,ser_1526,2020-05-19,True,AR|ES|FR|UK|DE|JP
plat_018,ser_1526,2018-02-07,False,BR|GT|DE|PE
plat_012,ser_1527,2021-05-09,False,JP|UK|FR|AR|MX|CO
plat_006,ser_1527,2020-04-08,False,MX|PE|DE|ES|FR
plat_007,ser_1528,2019-07-23,True,UK|BR
plat_008,ser_1528,2019-05-19,True,DE|BR
plat_026,ser_1529,2025-02-15,False,FR|UK|CO|US|PE|JP
plat_030,ser_1529,2021-06-29,False,AR|US|UK|DE|CL
plat_009,ser_1530,2020-06-05,False,FR|JP|GT|MX|US
plat_005,ser_1531,2025-03-04,True,MX|BR
plat_008,ser_1531,2018-03-04,True,FR|JP|PE|CL
plat_006,ser_1531,2025-03-31,True,AR|MX
plat_007,ser_1532,2021-10-04,False,PE|JP|AR|MX|FR
plat_012,ser_1532,2021-11-22,False,CO|GT|BR|FR
plat_030,ser_1533,2025-03-24,False,CL|CO|MX|JP|GT
plat_015,ser_1533,2021-05-27,False,CO|UK|PE|JP|GT
plat_017,ser_1533,2020-03-28,True,UK|CO
plat_015,ser_1534,2022-02-19,True,FR|DE
plat_029,ser_1534,2021-04-16,False,CO|US|JP
plat_030,ser_1535,2023-07-31,True,MX|AR|GT
plat_028,ser_1535,2024-06-28,False,ES|CL|MX|UK|JP|PE
plat_022,ser_1536,2025-02-10,True,CO|FR
plat_030,ser_1536,2022-02-27,True,CO|BR|JP|US
plat_015,ser_1536,2024-05-04,False,FR|MX|AR|DE
plat_010,ser_1537,2021-08-22,True,FR|JP
plat_029,ser_1537,2019-02-08,False,BR|UK|GT|MX|PE|JP
plat_029,ser_1538,2018-10-26,False,MX|CL|AR|FR
plat_025,ser_1538,2023-01-06,False,UK|AR|DE|GT|CO|CL
plat_028,ser_1539,2018-12-08,True,UK|DE|CO|AR|PE|BR
plat_023,ser_1540,2019-11-17,True,DE|AR|PE|MX|GT|BR
plat_010,ser_1540,2019-03-21,True,CO|JP|MX|PE
plat_029,ser_1540,2022-11-08,False,US|PE|BR
plat_021,ser_1541,2022-03-31,True,UK|FR|ES
plat_013,ser_1541,2020-12-31,True,MX|GT|AR|US
plat_006,ser_1541,2018-12-08,False,UK|FR|DE|CO
plat_007,ser_1542,2025-02-25,False,MX|ES|BR|AR
plat_017,ser_1543,2024-08-12,False,PE|MX
plat_023,ser_1544,2024-03-13,False,GT|UK|CO|PE|CL
plat_013,ser_1544,2021-07-11,True,UK|GT|PE|BR|ES
plat_009,ser_1544,2022-01-25,True,AR|FR|CO|US|JP
plat_011,ser_1545,2019-01-07,False,FR|CO|DE
plat_015,ser_1545,2025-02-12,True,JP|CO|PE|DE
plat_019,ser_1546,2020-08-08,True,US|PE|UK|DE|MX
plat_006,ser_1547,2020-02-16,True,CL|GT|BR|FR|DE|ES
plat_001,ser_1547,2021-09-26,False,PE|CO|US|ES|UK|MX
plat_020,ser_1547,2019-07-31,False,JP|CL|AR|MX
plat_014,ser_1548,2022-04-07,False,FR|JP|AR|BR|DE|GT
plat_025,ser_1548,2018-05-01,False,MX|GT|UK|FR
plat_004,ser_1548,2019-04-27,False,AR|DE|ES|FR
plat_019,ser_1549,2020-05-13,False,CL|ES|UK|JP|MX
plat_016,ser_1549,2018-10-22,False,DE|GT
plat_009,ser_1549,2024-11-18,False,PE|GT
plat_019,ser_1550,2022-11-17,False,DE|JP|ES
plat_005,ser_1550,2021-02-12,True,BR|CL|CO|GT|PE
plat_003,ser_1550,2022-10-24,True,CL|MX|US|JP
plat_004,ser_1551,2023-03-02,False,ES|CL|UK|JP|GT
plat_025,ser_1552,2024-04-07,True,MX|ES|AR
plat_024,ser_1553,2022-03-17,False,DE|GT|CO|UK|PE
plat_016,ser_1553,2024-03-17,True,FR|PE
plat_023,ser_1554,2020-05-08,False,BR|MX|JP|UK|CL|DE
plat_021,ser_1554,2020-05-10,True,FR|MX|ES
plat_019,ser_1555,2021-01-26,True,UK|JP|US
plat_012,ser_1555,2020-02-08,True,GT|CL|MX|AR
plat_008,ser_1556,2023-11-13,True,MX|BR|PE|UK
plat_027,ser_1556,2021-09-15,True,CO|PE|GT|AR|US
plat_028,ser_1557,2022-08-04,False,US|AR|CL|GT
plat_023,ser_1557,2023-10-07,True,ES|GT|JP|CL|UK|US
plat_013,ser_1558,2018-12-03,False,FR|CO|MX
plat_007,ser_1558,2022-12-22,False,CO|AR|CL|FR|ES
plat_023,ser_1558,2018-06-07,True,CL|DE|JP|US
plat_009,ser_1559,2024-11-12,False,UK|BR|DE|US|JP|AR
plat_029,ser_1559,2023-05-04,False,CL|ES|BR
plat_013,ser_1559,2023-01-12,False,MX|FR|CL|PE|ES
plat_013,ser_1560,2024-04-02,True,ES|PE|MX|US|DE|CO
plat_018,ser_1560,2019-03-16,False,FR|PE|ES|MX|BR
plat_020,ser_1560,2022-06-09,False,PE|CL|JP|US|ES|FR
plat_008,ser_1561,2023-04-22,True,FR|MX|DE|GT
plat_009,ser_1561,2022-06-07,True,FR|CO
plat_014,ser_1562,2022-05-07,True,PE|GT
plat_006,ser_1562,2022-01-12,False,AR|MX|CO|US|PE|FR
plat_003,ser_1563,2020-11-29,False,CL|BR
plat_030,ser_1564,2022-06-06,False,BR|JP|DE|ES|CL
plat_001,ser_1564,2022-11-26,False,AR|DE|MX|BR|UK
plat_010,ser_1564,2023-02-18,True,UK|MX|JP|US|CO|AR
plat_021,ser_1565,2023-03-08,False,PE|JP|MX
plat_003,ser_1565,2023-11-23,True,DE|US|JP|UK
plat_013,ser_1566,2020-04-20,False,DE|BR|GT|ES
plat_025,ser_1566,2025-04-28,True,CO|FR
plat_009,ser_1567,2021-10-27,True,CL|MX|CO|BR|JP
plat_028,ser_1567,2020-02-09,True,CL|DE|AR
plat_003,ser_1567,2020-04-02,False,MX|FR|UK
plat_013,ser_1568,2018-08-04,True,JP|GT|ES|CO|FR|UK
plat_009,ser_1568,2025-02-15,False,AR|DE
plat_005,ser_1569,2020-11-08,False,CO|PE|MX|CL
plat_004,ser_1569,2023-12-04,False,BR|ES|US|PE
plat_028,ser_1569,2022-06-02,True,CO|CL
plat_019,ser_1570,2021-01-08,True,CO|US
plat_026,ser_1570,2018-02-16,True,JP|PE
plat_028,ser_1571,2021-01-27,False,CO|PE|CL|ES
plat_019,ser_1571,2018-09-16,True,MX|FR|CL|GT|DE|US
plat_030,ser_1571,2019-12-03,True,DE|CL|ES|PE|JP|UK
plat_030,ser_1572,2020-11-16,False,DE|UK
plat_020,ser_1573,2023-07-28,False,US|CL|MX|PE|BR
plat_019,ser_1573,2019-01-31,False,PE|FR|CL|ES|US|AR
plat_030,ser_1573,2020-05-20,False,PE|MX|FR|BR|JP|DE
plat_003,ser_1574,2024-01-17,True,JP|BR|ES|DE|CO
plat_001,ser_1574,2022-01-08,False,US|CO|PE|ES|GT|AR
plat_023,ser_1575,2023-12-12,True,PE|CO|GT|AR
plat_028,ser_1575,2018-02-17,False,MX|CO|UK|PE|BR
plat_011,ser_1576,2020-04-15,False,GT|AR|JP|MX|BR
plat_024,ser_1576,2020-01-05,True,FR|ES|BR|PE|US|DE
plat_018,ser_1577,2018-12-26,False,PE|MX|CL
plat_005,ser_1577,2023-02-08,True,UK|CL|DE|AR|MX
plat_011,ser_1577,2018-01-23,True,ES|PE
plat_023,ser_1578,2020-12-20,False,ES|US|FR|CO|GT|MX
plat_017,ser_1579,2020-06-09,False,DE|PE
plat_028,ser_1580,2020-04-30,False,UK|JP|PE|BR|MX
plat_001,ser_1580,2024-11-04,False,ES|PE|AR|FR
plat_011,ser_1580,2021-09-18,False,CL|AR
plat_027,ser_1581,2023-06-25,False,PE|UK|CO|DE|US
plat_028,ser_1581,2020-05-20,True,DE|PE|AR
plat_020,ser_1581,2024-04-09,True,BR|US|DE|FR|MX|JP
plat_021,ser_1582,2022-05-08,True,AR|MX|UK|PE
plat_019,ser_1582,2024-05-29,True,US|UK|PE
plat_024,ser_1582,2024-06-22,True,JP|BR|UK|DE|FR
plat_008,ser_1583,2022-03-20,False,CL|DE|AR
plat_015,ser_1584,2023-01-30,True,CO|DE|PE|UK
plat_008,ser_1585,2018-07-08,True,CO|ES|CL|DE|MX|JP
plat_016,ser_1585,2023-08-28,True,GT|FR|MX|AR|UK|CO
plat_023,ser_1585,2024-10-17,False,CL|UK|FR|GT|ES
plat_024,ser_1586,2020-01-17,False,AR|JP
plat_016,ser_1586,2024-11-04,True,ES|BR|FR|JP|UK|US
plat_019,ser_1587,2018-05-23,True,BR|FR|GT
plat_005,ser_1588,2021-06-16,False,JP|FR|MX|ES|AR
plat_008,ser_1588,2021-05-21,False,PE|CO|FR|ES|CL
plat_012,ser_1589,2022-02-03,True,DE|ES|PE|AR
plat_014,ser_1589,2020-08-28,True,AR|GT|FR|JP
plat_011,ser_1589,2019-09-07,False,AR|BR|ES|FR|US
plat_020,ser_1590,2021-03-26,True,GT|DE|JP|MX
plat_029,ser_1591,2022-03-14,False,JP|CO|PE
plat_026,ser_1591,2020-01-29,False,BR|FR|UK
plat_018,ser_1591,2021-05-15,False,FR|GT|PE|BR|ES|MX
plat_020,ser_1592,2023-02-14,False,CL|CO|JP|US|ES
plat_012,ser_1592,2021-03-06,False,MX|JP
plat_007,ser_1593,2018-07-17,False,PE|JP|US|GT
plat_006,ser_1593,2023-05-09,True,CO|PE
plat_028,ser_1594,2021-06-28,False,DE|BR
plat_015,ser_1594,2018-07-15,False,PE|DE|ES|JP|CL
plat_018,ser_1594,2018-08-01,False,PE|BR|ES|UK
plat_013,ser_1595,2022-02-12,False,ES|JP|PE|GT
plat_015,ser_1595,2024-05-10,True,CO|DE|ES|US
plat_025,ser_1595,2023-12-21,True,ES|CO|BR|FR|JP
plat_017,ser_1596,2020-07-01,False,BR|UK|CL
plat_019,ser_1596,2020-01-19,True,AR|MX|DE|FR|ES
plat_008,ser_1597,2024-05-10,False,MX|CL
plat_007,ser_1598,2020-12-07,False,ES|FR|DE|JP|US
plat_015,ser_1598,2019-12-19,True,AR|JP|ES|GT
plat_020,ser_1599,2020-12-29,False,PE|AR|GT|CO
plat_008,ser_1599,2021-02-18,True,FR|CO|JP
plat_021,ser_1599,2024-02-08,True,FR|ES|US|UK|DE
plat_015,ser_1600,2021-10-11,True,PE|UK|BR|FR
plat_028,ser_1601,2020-06-13,True,BR|FR|DE|MX
plat_009,ser_1602,2022-07-17,False,CO|MX|US
plat_006,ser_1602,2024-07-02,False,JP|MX|ES|AR
plat_010,ser_1602,2024-07-30,False,JP|PE|DE|MX|UK
plat_004,ser_1603,2019-07-30,True,CO|AR|ES|CL|DE|MX
plat_025,ser_1604,2018-12-30,False,GT|AR|FR
plat_013,ser_1605,2020-08-13,True,US|MX|GT|DE|CO|UK
plat_001,ser_1605,2023-11-10,False,PE|US
plat_014,ser_1606,2020-05-04,True,DE|AR|CO
plat_005,ser_1607,2024-06-01,True,DE|ES|PE
plat_004,ser_1607,2023-07-12,True,MX|PE|BR|CL|US
plat_025,ser_1607,2022-04-06,False,AR|PE
plat_028,ser_1608,2023-11-18,True,DE|GT|ES|US
plat_020,ser_1608,2019-02-22,True,FR|GT|JP|BR|UK
plat_024,ser_1608,2023-10-08,True,US|CL
plat_029,ser_1609,2018-12-15,True,PE|UK|FR|MX|CL|AR
plat_009,ser_1610,2024-05-26,False,DE|CL|BR
plat_001,ser_1611,2023-08-14,True,US|GT|MX|FR|PE|CL
plat_018,ser_1611,2018-02-07,True,FR|MX|CL|JP|UK|PE
plat_023,ser_1611,2021-10-31,True,BR|CL|ES|AR|JP|PE
plat_007,ser_1612,2018-12-25,True,US|AR|ES|UK|PE|BR
plat_017,ser_1612,2022-06-16,False,BR|MX|GT|CO|UK|ES
plat_011,ser_1613,2020-11-02,False,MX|AR|GT|US|ES|FR
plat_027,ser_1613,2021-03-20,False,UK|JP|ES|CO|AR|CL
plat_028,ser_1614,2019-12-04,True,JP|DE|CO|PE|BR
plat_024,ser_1614,2021-12-22,False,CL|US|BR|PE|CO
plat_014,ser_1614,2024-03-15,True,CL|GT|UK|US|ES
plat_013,ser_1615,2023-10-12,True,PE|AR
