usuario1_id,usuario2_id,fechaSeguimiento,mutuo,notificaciones
usr_0237,usr_0135,2024-11-25,False,True
usr_0237,usr_0585,2024-06-19,False,False
usr_0237,usr_0513,2024-07-17,False,True
usr_0237,usr_0391,2024-06-29,True,False
usr_0237,usr_0334,2023-01-17,True,False
usr_0237,usr_0382,2024-01-12,True,False
usr_0237,usr_0684,2024-09-05,False,True
usr_0237,usr_0323,2024-12-21,True,False
usr_0238,usr_0456,2023-06-19,False,False
usr_0238,usr_0290,2023-12-10,False,True
usr_0238,usr_0785,2023-03-02,True,True
usr_0241,usr_0749,2023-04-17,False,False
usr_0241,usr_0114,2025-04-16,False,False
usr_0241,usr_0677,2023-10-17,True,True
usr_0241,usr_0545,2025-04-23,False,False
usr_0241,usr_0402,2024-09-18,False,True
usr_0241,usr_0088,2023-10-31,False,False
usr_0242,usr_0010,2023-05-06,False,True
usr_0242,usr_0653,2023-07-08,True,False
usr_0242,usr_0072,2023-03-14,False,True
usr_0242,usr_0770,2023-11-13,False,False
usr_0242,usr_0668,2024-08-23,True,True
usr_0242,usr_0080,2024-01-05,False,False
usr_0243,usr_0276,2023-10-10,False,False
usr_0243,usr_0270,2024-08-25,True,True
usr_0243,usr_0135,2023-04-24,True,False
usr_0243,usr_0446,2024-05-13,True,True
usr_0243,usr_0018,2023-10-04,False,False
usr_0243,usr_0438,2024-02-17,True,False
usr_0244,usr_0266,2024-03-23,True,False
usr_0244,usr_0275,2025-02-19,True,True
usr_0244,usr_0662,2024-12-15,False,True
usr_0244,usr_0361,2024-12-04,False,False
usr_0244,usr_0290,2024-08-26,True,False
usr_0244,usr_0786,2025-01-29,False,False
usr_0244,usr_0241,2023-12-01,True,True
usr_0244,usr_0116,2023-11-05,False,True
usr_0244,usr_0566,2023-04-13,False,True
usr_0244,usr_0320,2023-08-20,True,True
usr_0245,usr_0798,2024-08-27,True,False
usr_0245,usr_0306,2023-05-26,True,True
usr_0245,usr_0571,2023-12-30,True,False
usr_0245,usr_0325,2024-06-30,True,False
usr_0245,usr_0158,2025-04-16,False,False
usr_0245,usr_0010,2024-08-09,False,True
usr_0245,usr_0479,2023-06-10,False,True
usr_0245,usr_0034,2024-02-02,True,False
usr_0246,usr_0365,2023-10-29,False,False
usr_0246,usr_0532,2023-07-22,False,False
usr_0246,usr_0046,2023-06-23,True,False
usr_0246,usr_0340,2023-01-24,True,False
usr_0246,usr_0587,2024-11-15,False,False
usr_0246,usr_0281,2024-12-11,False,False
usr_0246,usr_0472,2024-02-29,True,False
usr_0246,usr_0696,2025-03-01,True,True
usr_0246,usr_0031,2023-08-14,False,False
usr_0247,usr_0001,2024-02-08,True,False
usr_0247,usr_0140,2023-05-07,False,False
usr_0247,usr_0405,2023-11-25,True,False
usr_0247,usr_0749,2024-12-30,False,True
usr_0248,usr_0663,2023-07-08,True,True
usr_0249,usr_0445,2023-06-21,True,True
usr_0250,usr_0789,2023-12-01,False,False
usr_0251,usr_0535,2024-10-19,False,True
usr_0251,usr_0664,2025-01-10,True,False
usr_0251,usr_0449,2025-03-15,True,True
usr_0252,usr_0779,2023-12-12,True,False
usr_0252,usr_0197,2025-03-18,False,True
usr_0252,usr_0324,2023-09-29,False,False
usr_0252,usr_0185,2025-01-21,True,False
usr_0253,usr_0089,2023-04-27,True,True
usr_0253,usr_0106,2025-01-14,True,True
usr_0253,usr_0047,2025-02-06,True,True
usr_0253,usr_0133,2024-07-25,True,True
usr_0253,usr_0232,2023-11-24,False,False
usr_0253,usr_0079,2023-10-13,False,True
usr_0253,usr_0041,2023-07-01,False,True
usr_0253,usr_0425,2025-01-15,False,False
usr_0254,usr_0793,2024-12-27,False,False
usr_0254,usr_0336,2025-02-26,False,False
usr_0255,usr_0075,2023-06-01,True,True
usr_0255,usr_0477,2023-12-03,True,True
usr_0255,usr_0501,2024-08-11,False,True
usr_0255,usr_0285,2025-02-22,True,False
usr_0255,usr_0417,2024-08-24,True,True
usr_0255,usr_0716,2023-05-05,True,True
usr_0255,usr_0016,2024-07-13,False,True
usr_0256,usr_0245,2025-02-12,True,False
usr_0256,usr_0450,2023-08-21,False,False
usr_0256,usr_0574,2023-07-20,True,False
usr_0256,usr_0390,2024-05-13,True,True
usr_0257,usr_0732,2024-06-16,False,True
usr_0257,usr_0136,2024-06-01,True,True
usr_0257,usr_0328,2025-03-28,True,True
usr_0257,usr_0668,2023-10-12,False,True
usr_0257,usr_0155,2024-05-06,False,True
usr_0257,usr_0500,2024-01-19,True,True
usr_0257,usr_0133,2024-11-17,True,True
usr_0258,usr_0046,2024-06-25,True,True
usr_0258,usr_0006,2023-09-10,True,True
usr_0258,usr_0212,2024-11-07,False,True
usr_0258,usr_0611,2025-03-10,False,False
usr_0258,usr_0518,2023-10-07,True,True
usr_0258,usr_0566,2025-04-22,True,True
usr_0259,usr_0205,2023-09-09,True,True
usr_0259,usr_0677,2023-06-27,True,True
usr_0260,usr_0737,2023-05-08,False,False
usr_0260,usr_0449,2024-01-25,True,False
usr_0260,usr_0335,2024-09-03,True,True
usr_0260,usr_0347,2024-01-10,False,False
usr_0260,usr_0700,2024-03-10,False,False
usr_0260,usr_0604,2023-02-02,True,False
usr_0260,usr_0343,2024-12-07,False,True
usr_0260,usr_0074,2024-02-22,True,True
usr_0260,usr_0769,2023-10-16,False,True
usr_0261,usr_0005,2023-12-20,False,True
usr_0261,usr_0127,2023-11-28,True,True
usr_0261,usr_0527,2024-02-02,False,True
usr_0261,usr_0315,2023-07-19,True,True
usr_0261,usr_0585,2024-09-11,False,True
usr_0262,usr_0170,2024-03-24,False,False
usr_0262,usr_0520,2023-09-12,True,True
usr_0262,usr_0719,2023-07-10,True,True
usr_0263,usr_0660,2023-05-01,True,False
usr_0263,usr_0058,2024-12-03,False,True
usr_0263,usr_0333,2023-04-30,True,False
usr_0263,usr_0584,2023-02-27,False,True
usr_0263,usr_0432,2023-04-03,True,True
usr_0263,usr_0580,2025-01-30,False,True
usr_0263,usr_0098,2025-02-17,True,False
usr_0264,usr_0350,2024-08-04,False,True
usr_0264,usr_0090,2023-08-03,False,True
usr_0264,usr_0250,2023-10-16,False,True
usr_0264,usr_0493,2024-05-01,True,False
usr_0264,usr_0415,2023-08-28,False,False
usr_0264,usr_0634,2023-04-16,True,False
usr_0264,usr_0093,2024-06-08,True,False
usr_0264,usr_0198,2024-02-08,True,True
usr_0265,usr_0693,2023-06-11,False,False
usr_0265,usr_0315,2025-03-07,True,False
usr_0265,usr_0692,2023-02-11,False,True
usr_0265,usr_0146,2024-01-27,True,True
usr_0265,usr_0587,2023-05-02,False,False
usr_0266,usr_0489,2024-05-06,True,False
usr_0266,usr_0442,2024-02-22,True,False
usr_0266,usr_0680,2025-01-25,True,False
usr_0266,usr_0185,2025-01-25,True,True
usr_0266,usr_0668,2023-09-08,True,False
usr_0266,usr_0435,2023-03-03,True,True
usr_0266,usr_0462,2024-05-20,False,True
usr_0266,usr_0196,2024-11-21,True,True
usr_0267,usr_0777,2023-09-10,False,False
usr_0267,usr_0030,2024-04-11,True,False
usr_0267,usr_0540,2024-08-29,True,False
usr_0267,usr_0046,2023-02-07,True,False
usr_0267,usr_0279,2023-09-10,False,True
usr_0267,usr_0162,2024-05-08,True,False
usr_0267,usr_0163,2024-09-11,True,False
usr_0268,usr_0626,2023-07-19,True,False
usr_0268,usr_0147,2024-01-26,True,False
usr_0268,usr_0248,2023-03-18,True,True
usr_0269,usr_0231,2023-07-28,True,False
usr_0269,usr_0373,2024-10-01,False,True
usr_0269,usr_0117,2023-02-08,False,True
usr_0270,usr_0750,2023-06-15,True,True
usr_0270,usr_0774,2023-06-11,True,False
usr_0270,usr_0368,2025-04-16,False,False
usr_0270,usr_0564,2023-01-14,True,True
usr_0270,usr_0208,2024-03-01,False,True
usr_0271,usr_0363,2023-08-27,True,True
usr_0271,usr_0662,2024-11-12,False,True
usr_0271,usr_0378,2024-01-01,False,False
usr_0271,usr_0325,2023-03-09,False,True
usr_0271,usr_0788,2023-06-09,True,False
usr_0271,usr_0452,2024-09-20,True,False
usr_0271,usr_0037,2024-09-25,False,False
usr_0271,usr_0774,2024-02-23,False,True
usr_0272,usr_0035,2024-06-09,True,False
usr_0272,usr_0519,2023-07-26,False,False
usr_0272,usr_0535,2025-02-18,True,False
usr_0272,usr_0488,2023-04-25,True,True
usr_0272,usr_0628,2023-10-28,False,True
usr_0272,usr_0560,2024-05-10,False,False
usr_0272,usr_0718,2023-02-24,False,False
usr_0274,usr_0341,2023-05-04,False,True
usr_0274,usr_0657,2023-11-19,False,True
usr_0275,usr_0115,2023-11-19,True,False
usr_0275,usr_0106,2024-02-29,False,False
usr_0275,usr_0561,2024-10-17,False,True
usr_0275,usr_0052,2024-05-23,False,True
usr_0275,usr_0658,2024-04-01,True,True
usr_0275,usr_0297,2024-05-31,True,True
usr_0275,usr_0450,2025-01-22,False,False
usr_0275,usr_0343,2023-01-29,False,True
usr_0276,usr_0508,2025-04-24,False,False
usr_0276,usr_0277,2023-05-19,True,False
usr_0276,usr_0590,2025-03-03,True,False
usr_0276,usr_0025,2025-01-17,True,False
usr_0279,usr_0458,2023-03-12,False,True
usr_0279,usr_0371,2023-05-18,True,True
usr_0279,usr_0040,2023-05-30,True,False
usr_0279,usr_0214,2024-10-04,True,True
usr_0280,usr_0719,2023-11-12,True,True
usr_0280,usr_0530,2023-11-08,True,False
usr_0280,usr_0022,2024-08-15,False,True
usr_0280,usr_0333,2024-09-14,True,False
usr_0280,usr_0730,2023-04-28,False,False
usr_0281,usr_0407,2024-10-17,False,True
usr_0281,usr_0446,2024-05-13,False,True
usr_0282,usr_0157,2025-02-27,True,False
usr_0282,usr_0734,2023-07-28,False,True
usr_0282,usr_0775,2023-06-17,True,True
usr_0282,usr_0117,2024-07-22,True,True
usr_0282,usr_0759,2023-12-21,False,True
usr_0282,usr_0776,2023-11-30,True,False
usr_0282,usr_0477,2025-04-03,True,False
usr_0282,usr_0022,2024-08-26,False,False
usr_0283,usr_0404,2023-08-05,False,False
usr_0283,usr_0308,2024-11-21,False,True
usr_0284,usr_0068,2025-02-22,True,True
usr_0284,usr_0494,2024-01-28,False,False
usr_0284,usr_0547,2023-01-18,False,False
usr_0285,usr_0686,2024-10-28,False,True
usr_0285,usr_0716,2023-06-26,False,True
usr_0285,usr_0750,2023-08-23,True,True
usr_0286,usr_0061,2023-02-28,False,True
usr_0286,usr_0210,2025-02-04,False,True
usr_0286,usr_0275,2023-02-15,False,False
usr_0286,usr_0379,2023-03-18,False,False
usr_0286,usr_0090,2023-11-11,True,True
usr_0286,usr_0200,2024-01-23,True,False
usr_0287,usr_0573,2024-12-19,False,False
usr_0287,usr_0124,2024-09-15,True,False
usr_0287,usr_0610,2024-04-27,True,True
usr_0287,usr_0600,2024-01-19,False,True
usr_0287,usr_0702,2024-07-02,False,True
usr_0287,usr_0341,2023-01-28,False,False
usr_0288,usr_0667,2024-07-18,True,True
usr_0288,usr_0351,2023-06-10,True,False
usr_0288,usr_0552,2024-03-26,True,False
usr_0289,usr_0453,2023-11-04,True,True
usr_0290,usr_0623,2025-02-21,True,True
usr_0290,usr_0286,2024-11-26,True,True
usr_0290,usr_0260,2023-06-22,True,True
usr_0290,usr_0169,2023-08-07,True,True
usr_0290,usr_0314,2023-06-14,True,True
usr_0290,usr_0412,2023-02-08,True,True
usr_0290,usr_0337,2023-11-16,True,True
usr_0291,usr_0675,2024-06-27,False,False
usr_0292,usr_0520,2023-07-06,False,False
usr_0292,usr_0344,2024-07-10,True,True
usr_0292,usr_0108,2024-07-15,False,False
usr_0292,usr_0527,2024-08-13,True,False
usr_0292,usr_0301,2024-07-08,False,False
usr_0292,usr_0543,2023-12-13,False,True
usr_0292,usr_0726,2024-07-22,True,False
usr_0292,usr_0020,2023-12-20,True,False
usr_0293,usr_0197,2024-05-29,False,False
usr_0295,usr_0478,2023-04-02,False,False
usr_0296,usr_0752,2023-06-04,True,False
usr_0296,usr_0466,2024-06-03,False,True
usr_0296,usr_0641,2023-11-07,False,True
usr_0296,usr_0259,2023-01-29,False,False
usr_0296,usr_0128,2024-01-04,False,True
usr_0296,usr_0010,2023-03-28,True,True
usr_0296,usr_0290,2024-03-24,True,False
usr_0297,usr_0655,2023-08-02,True,True
usr_0297,usr_0687,2023-01-11,False,True
usr_0297,usr_0653,2024-10-11,False,False
usr_0297,usr_0399,2024-03-15,True,True
usr_0299,usr_0454,2024-12-15,False,False
usr_0299,usr_0001,2025-02-12,True,False
usr_0299,usr_0771,2023-08-27,False,False
usr_0300,usr_0329,2024-11-21,True,False
usr_0301,usr_0123,2024-08-20,True,True
usr_0301,usr_0697,2023-08-30,False,False
usr_0301,usr_0219,2023-01-05,True,True
usr_0301,usr_0611,2024-03-07,True,True
usr_0301,usr_0399,2025-04-23,False,True
usr_0304,usr_0146,2025-01-27,True,True
usr_0304,usr_0017,2024-11-04,False,False
usr_0304,usr_0358,2023-10-11,True,False
usr_0304,usr_0356,2024-11-15,True,True
usr_0304,usr_0797,2025-03-31,False,False
usr_0304,usr_0051,2024-05-12,True,False
usr_0304,usr_0481,2023-10-23,False,False
usr_0304,usr_0729,2023-06-10,False,False
usr_0304,usr_0122,2024-04-12,True,False
usr_0305,usr_0283,2025-04-27,False,True
usr_0306,usr_0591,2024-05-14,True,True
usr_0307,usr_0259,2023-06-27,False,True
usr_0307,usr_0618,2024-05-24,False,False
usr_0307,usr_0749,2024-06-18,False,True
usr_0309,usr_0551,2023-12-21,False,False
usr_0309,usr_0003,2024-03-25,True,True
usr_0309,usr_0346,2024-06-07,False,False
usr_0309,usr_0223,2024-05-27,False,True
usr_0309,usr_0353,2023-12-11,False,True
usr_0309,usr_0009,2023-11-01,False,False
usr_0309,usr_0198,2023-04-09,False,False
usr_0311,usr_0227,2024-10-13,False,False
usr_0311,usr_0295,2025-04-14,False,False
usr_0311,usr_0342,2024-03-06,True,False
usr_0311,usr_0134,2023-07-18,True,True
usr_0312,usr_0409,2025-04-01,False,True
usr_0312,usr_0144,2024-07-01,True,False
usr_0312,usr_0371,2024-02-08,False,True
usr_0312,usr_0761,2024-12-15,False,False
usr_0312,usr_0530,2024-03-22,True,False
usr_0312,usr_0529,2025-01-05,False,True
usr_0313,usr_0084,2023-06-25,True,False
usr_0313,usr_0008,2024-09-20,True,False
usr_0313,usr_0411,2023-06-30,True,True
usr_0313,usr_0739,2024-11-27,True,False
usr_0313,usr_0420,2025-03-26,True,True
usr_0313,usr_0240,2025-01-05,False,False
usr_0313,usr_0070,2024-12-25,False,False
usr_0313,usr_0529,2024-04-05,False,True
usr_0314,usr_0619,2024-12-23,True,False
usr_0314,usr_0388,2023-08-12,True,True
usr_0314,usr_0764,2024-07-03,False,True
usr_0314,usr_0403,2023-11-08,False,True
usr_0314,usr_0232,2024-03-09,True,False
usr_0314,usr_0553,2025-03-30,False,False
usr_0314,usr_0444,2023-05-03,False,False
usr_0315,usr_0156,2023-05-01,True,True
usr_0315,usr_0227,2023-06-03,False,False
usr_0315,usr_0716,2024-01-28,False,False
usr_0315,usr_0587,2023-01-06,False,False
usr_0316,usr_0378,2023-06-26,True,True
usr_0316,usr_0155,2024-09-21,True,True
usr_0316,usr_0732,2024-09-13,True,True
usr_0316,usr_0330,2024-01-28,True,False
usr_0316,usr_0638,2024-07-30,True,False
usr_0316,usr_0446,2024-11-04,False,False
usr_0316,usr_0159,2024-09-07,False,True
usr_0316,usr_0655,2023-02-12,False,False
usr_0316,usr_0375,2025-01-30,False,False
usr_0317,usr_0455,2025-02-01,False,True
usr_0317,usr_0090,2023-10-09,True,False
usr_0317,usr_0249,2024-10-30,False,False
usr_0318,usr_0223,2023-05-28,False,True
usr_0318,usr_0532,2025-04-10,False,False
usr_0318,usr_0600,2024-11-12,True,False
usr_0318,usr_0369,2025-04-22,True,True
usr_0318,usr_0306,2024-02-08,True,True
usr_0318,usr_0629,2024-11-30,False,False
usr_0318,usr_0614,2023-09-26,True,True
usr_0319,usr_0778,2024-03-20,False,False
usr_0319,usr_0597,2023-06-19,False,True
usr_0320,usr_0281,2023-02-01,True,False
usr_0320,usr_0154,2024-08-29,False,True
usr_0320,usr_0610,2024-03-07,True,True
usr_0320,usr_0699,2024-04-05,False,False
usr_0320,usr_0691,2025-02-12,False,False
usr_0321,usr_0715,2025-03-17,False,False
usr_0322,usr_0340,2023-03-29,False,False
usr_0322,usr_0035,2024-08-08,False,True
usr_0322,usr_0310,2025-02-27,True,True
usr_0322,usr_0483,2023-04-08,False,True
usr_0322,usr_0396,2024-07-26,True,True
usr_0322,usr_0021,2023-12-31,False,True
usr_0322,usr_0490,2024-11-13,True,False
usr_0323,usr_0656,2024-02-19,True,True
usr_0324,usr_0646,2025-04-09,False,False
usr_0324,usr_0178,2024-01-17,False,True
usr_0324,usr_0432,2025-01-26,True,True
usr_0324,usr_0663,2025-04-11,False,True
usr_0324,usr_0104,2025-01-23,True,False
usr_0324,usr_0037,2023-11-14,True,True
usr_0324,usr_0266,2024-07-25,True,True
usr_0324,usr_0548,2024-02-10,False,False
usr_0324,usr_0144,2024-07-14,False,False
usr_0324,usr_0421,2024-04-30,False,True
usr_0326,usr_0414,2023-09-12,False,False
usr_0326,usr_0385,2024-02-05,False,True
usr_0326,usr_0722,2023-04-14,True,True
usr_0326,usr_0020,2023-04-24,False,True
usr_0326,usr_0483,2023-10-07,False,True
usr_0327,usr_0182,2025-02-25,False,True
usr_0327,usr_0765,2025-03-15,False,True
usr_0328,usr_0028,2025-02-28,False,True
usr_0328,usr_0550,2025-02-09,False,False
usr_0328,usr_0788,2023-11-27,True,True
usr_0328,usr_0489,2023-04-17,True,True
usr_0328,usr_0179,2023-06-27,True,True
usr_0328,usr_0786,2024-03-11,True,False
usr_0329,usr_0197,2024-04-23,True,False
usr_0330,usr_0586,2023-07-09,False,True
usr_0330,usr_0447,2024-02-18,False,True
usr_0330,usr_0387,2023-12-25,True,True
usr_0330,usr_0110,2025-02-16,True,True
usr_0330,usr_0101,2023-02-17,False,False
usr_0330,usr_0428,2024-09-27,False,False
usr_0330,usr_0453,2024-07-24,True,True
usr_0330,usr_0504,2024-05-31,False,False
usr_0330,usr_0290,2024-09-21,False,False
usr_0330,usr_0454,2024-03-10,False,True
usr_0331,usr_0537,2023-10-21,False,True
usr_0331,usr_0707,2024-02-03,True,True
usr_0332,usr_0083,2025-02-06,False,False
usr_0332,usr_0246,2023-03-15,False,True
usr_0332,usr_0726,2024-06-08,True,False
usr_0332,usr_0707,2023-01-26,False,False
usr_0332,usr_0058,2023-04-06,False,False
usr_0332,usr_0039,2025-02-23,False,False
usr_0332,usr_0651,2025-02-06,True,True
usr_0332,usr_0586,2023-04-16,True,True
usr_0332,usr_0210,2023-09-01,True,True
usr_0332,usr_0203,2024-12-12,True,False
usr_0333,usr_0253,2024-01-07,False,True
usr_0334,usr_0424,2024-08-18,False,True
usr_0334,usr_0072,2025-03-22,True,True
usr_0334,usr_0448,2025-01-30,True,True
usr_0334,usr_0281,2025-03-25,True,False
usr_0334,usr_0302,2024-05-21,False,False
usr_0334,usr_0515,2024-05-21,False,True
usr_0334,usr_0324,2023-01-01,True,False
usr_0335,usr_0739,2023-07-21,True,True
usr_0335,usr_0076,2024-04-13,True,True
usr_0336,usr_0523,2024-02-24,False,True
usr_0336,usr_0445,2024-07-30,False,False
usr_0336,usr_0133,2024-01-18,False,False
usr_0336,usr_0261,2023-03-28,False,False
usr_0336,usr_0076,2025-03-10,False,True
usr_0336,usr_0056,2023-07-23,True,True
usr_0336,usr_0418,2023-07-17,True,False
usr_0336,usr_0765,2024-11-25,True,True
usr_0336,usr_0236,2023-09-06,False,False
usr_0336,usr_0088,2025-04-15,True,True
usr_0337,usr_0420,2024-08-20,True,True
usr_0337,usr_0315,2024-04-13,False,True
usr_0337,usr_0414,2024-12-20,False,False
usr_0337,usr_0407,2023-12-02,False,True
usr_0337,usr_0283,2023-07-21,False,False
usr_0338,usr_0527,2024-11-11,True,False
usr_0338,usr_0636,2024-05-02,False,False
usr_0339,usr_0255,2024-12-06,True,False
usr_0340,usr_0029,2023-02-21,False,False
usr_0340,usr_0475,2023-04-04,True,False
usr_0340,usr_0708,2023-09-07,True,True
usr_0340,usr_0587,2023-05-10,False,False
usr_0341,usr_0374,2024-06-14,True,True
usr_0341,usr_0286,2023-11-30,True,True
usr_0341,usr_0680,2024-04-14,True,False
usr_0341,usr_0606,2024-10-24,True,True
usr_0342,usr_0673,2023-10-31,False,True
usr_0343,usr_0506,2025-01-17,False,True
usr_0343,usr_0596,2023-03-11,False,True
usr_0343,usr_0085,2023-01-22,False,False
usr_0343,usr_0576,2024-07-21,False,False
usr_0343,usr_0220,2023-10-16,False,True
usr_0343,usr_0525,2024-06-29,False,False
usr_0343,usr_0212,2024-06-10,False,False
usr_0344,usr_0673,2024-04-30,True,False
usr_0344,usr_0796,2024-07-25,False,False
usr_0344,usr_0267,2023-03-31,True,False
usr_0344,usr_0435,2023-07-16,True,False
usr_0346,usr_0024,2025-01-05,False,False
usr_0346,usr_0124,2024-10-03,False,False
usr_0346,usr_0724,2023-12-06,True,False
usr_0346,usr_0572,2023-12-23,False,False
usr_0346,usr_0320,2024-07-18,False,True
usr_0346,usr_0283,2023-03-23,True,True
usr_0346,usr_0045,2023-02-24,True,False
usr_0346,usr_0287,2024-11-13,False,False
usr_0346,usr_0383,2023-09-28,False,True
usr_0347,usr_0089,2024-05-08,False,False
usr_0348,usr_0650,2024-03-06,False,True
usr_0348,usr_0223,2023-10-28,True,True
usr_0348,usr_0487,2025-03-19,False,False
usr_0348,usr_0080,2024-08-13,True,False
usr_0348,usr_0408,2023-08-17,True,False
usr_0348,usr_0196,2023-07-21,True,True
usr_0348,usr_0665,2025-04-22,False,False
usr_0348,usr_0397,2023-10-08,False,True
usr_0348,usr_0298,2024-12-31,True,False
usr_0349,usr_0769,2024-09-19,False,True
usr_0350,usr_0339,2025-01-20,False,False
usr_0350,usr_0007,2024-06-12,True,True
usr_0351,usr_0172,2025-03-11,True,True
usr_0351,usr_0064,2023-03-18,False,False
usr_0351,usr_0160,2024-02-02,False,True
usr_0351,usr_0334,2025-03-31,False,True
usr_0351,usr_0223,2024-10-14,True,False
usr_0351,usr_0011,2023-06-10,True,True
usr_0351,usr_0607,2023-08-30,False,True
usr_0351,usr_0038,2025-03-23,True,True
usr_0351,usr_0734,2024-09-18,True,True
usr_0351,usr_0626,2024-02-26,True,True
usr_0352,usr_0405,2024-03-20,False,True
usr_0352,usr_0301,2024-08-19,True,False
usr_0352,usr_0325,2025-01-26,True,False
usr_0352,usr_0704,2025-01-25,True,False
usr_0352,usr_0178,2025-01-02,False,False
usr_0353,usr_0024,2024-01-17,True,True
usr_0353,usr_0487,2025-02-08,False,True
usr_0353,usr_0119,2024-12-22,False,True
usr_0353,usr_0065,2023-12-21,True,False
usr_0354,usr_0713,2024-08-02,False,False
usr_0354,usr_0163,2025-03-23,True,True
usr_0354,usr_0098,2024-04-02,False,True
usr_0354,usr_0092,2024-07-26,False,True
usr_0354,usr_0653,2024-07-16,True,False
usr_0354,usr_0485,2023-12-04,False,True
usr_0354,usr_0461,2024-06-14,False,True
usr_0354,usr_0019,2023-01-28,True,False
usr_0355,usr_0736,2023-03-28,True,True
usr_0356,usr_0102,2023-06-28,False,False
usr_0356,usr_0249,2024-11-20,True,False
usr_0356,usr_0367,2024-01-25,False,False
usr_0356,usr_0508,2024-06-15,True,False
usr_0356,usr_0289,2023-03-13,True,False
usr_0357,usr_0373,2023-05-17,False,False
usr_0357,usr_0375,2023-12-01,True,True
usr_0357,usr_0717,2023-04-27,True,True
usr_0358,usr_0424,2024-11-12,True,False
usr_0359,usr_0093,2024-11-30,True,False
usr_0359,usr_0431,2023-08-18,False,True
usr_0360,usr_0251,2024-04-02,True,True
usr_0361,usr_0196,2023-07-30,True,False
usr_0361,usr_0633,2024-10-26,False,True
usr_0361,usr_0755,2024-02-25,True,False
usr_0361,usr_0457,2023-03-02,True,False
usr_0361,usr_0567,2023-01-16,True,False
usr_0361,usr_0717,2024-03-07,True,False
usr_0361,usr_0666,2024-01-09,True,False
usr_0361,usr_0444,2025-03-16,True,False
usr_0361,usr_0099,2023-09-07,False,False
usr_0362,usr_0600,2024-11-16,False,False
usr_0362,usr_0357,2024-01-19,True,False
usr_0362,usr_0717,2024-08-25,True,False
usr_0362,usr_0483,2023-03-18,False,True
usr_0363,usr_0560,2023-09-26,False,False
usr_0363,usr_0542,2024-11-01,False,True
usr_0363,usr_0751,2025-03-02,True,False
usr_0363,usr_0310,2023-05-22,True,False
usr_0363,usr_0188,2024-06-16,False,True
usr_0364,usr_0133,2023-07-03,False,False
usr_0364,usr_0370,2023-02-08,False,False
usr_0364,usr_0594,2023-08-03,False,False
usr_0365,usr_0452,2023-06-21,False,False
usr_0365,usr_0503,2023-11-03,False,False
usr_0365,usr_0039,2023-02-14,True,False
usr_0366,usr_0183,2023-10-20,True,False
usr_0366,usr_0632,2023-06-05,False,False
usr_0366,usr_0368,2023-12-16,False,False
usr_0366,usr_0294,2025-01-03,False,True
usr_0366,usr_0253,2024-01-09,False,False
usr_0366,usr_0406,2024-12-14,True,False
usr_0368,usr_0178,2023-08-11,True,True
usr_0368,usr_0593,2023-10-03,False,True
usr_0368,usr_0563,2023-07-16,True,False
usr_0368,usr_0174,2024-02-04,True,True
usr_0368,usr_0797,2024-02-20,True,False
usr_0368,usr_0758,2024-11-21,True,True
usr_0368,usr_0306,2023-07-06,False,True
usr_0369,usr_0295,2023-12-30,True,True
usr_0369,usr_0229,2024-01-24,True,False
usr_0369,usr_0447,2023-03-22,False,True
usr_0369,usr_0186,2024-02-12,False,True
usr_0369,usr_0214,2024-01-10,False,True
usr_0369,usr_0313,2023-03-01,False,True
usr_0369,usr_0656,2024-03-01,True,True
usr_0370,usr_0324,2024-08-30,True,True
usr_0371,usr_0601,2023-02-13,True,True
usr_0371,usr_0475,2023-02-07,False,False
usr_0371,usr_0792,2025-01-19,True,True
usr_0371,usr_0050,2023-11-05,True,True
usr_0372,usr_0594,2023-04-25,True,True
usr_0373,usr_0289,2023-11-17,False,False
usr_0373,usr_0628,2024-04-08,False,True
usr_0373,usr_0754,2023-03-07,True,False
usr_0373,usr_0185,2023-08-28,False,True
usr_0374,usr_0250,2024-11-23,True,False
usr_0374,usr_0640,2024-05-10,True,False
usr_0374,usr_0179,2023-01-02,False,False
usr_0374,usr_0453,2023-12-05,False,True
usr_0376,usr_0495,2023-05-22,False,False
usr_0376,usr_0362,2024-12-16,True,True
usr_0376,usr_0581,2024-11-10,False,False
usr_0376,usr_0146,2023-12-27,True,False
usr_0376,usr_0191,2023-10-01,True,True
usr_0376,usr_0722,2024-08-29,True,True
usr_0376,usr_0350,2024-12-16,False,False
usr_0376,usr_0476,2024-02-22,False,False
usr_0376,usr_0072,2024-12-31,True,False
usr_0376,usr_0450,2025-01-31,False,True
usr_0377,usr_0707,2023-08-01,True,False
usr_0377,usr_0187,2023-09-26,True,False
usr_0377,usr_0112,2023-03-13,True,True
usr_0377,usr_0769,2024-06-03,False,True
usr_0377,usr_0226,2024-03-08,False,True
usr_0377,usr_0414,2024-02-20,True,True
usr_0377,usr_0710,2025-01-18,False,True
usr_0378,usr_0416,2024-06-13,False,False
usr_0378,usr_0146,2024-02-23,False,False
usr_0378,usr_0033,2025-01-07,False,True
usr_0378,usr_0688,2024-05-18,True,False
usr_0378,usr_0395,2023-11-18,False,False
usr_0379,usr_0754,2023-04-19,True,False
usr_0379,usr_0071,2024-05-01,True,False
usr_0380,usr_0340,2024-04-12,False,False
usr_0380,usr_0496,2023-09-18,False,True
usr_0380,usr_0262,2024-10-21,False,True
usr_0382,usr_0687,2024-01-02,True,False
usr_0382,usr_0015,2024-04-08,True,False
